t_ms,theta_deg,theta_dot_dps,tau_Nm,tau_cmd_Nm,armed,gain_scale,wheel_omega_lp,wheel_pos,wheel_vel
1228705.0,0.4813,-12.6518,-0.12,-0.12,1.0,1.0,-3.163832,-1739.615112,-0.912572
1228706.0,0.5751,-9.4162,-0.12,-0.12,1.0,1.0,-3.16486,-1739.616577,-0.919902
1228708.0,0.634,13.8266,0.12,0.12,1.0,1.0,-3.165905,-1739.618286,-0.94373
1228710.0,0.5536,13.868,0.12,0.12,1.0,1.0,-3.167011,-1739.619995,-0.969559
1228711.0,0.4424,8.8963,0.12,0.12,1.0,1.0,-3.16818,-1739.621582,-0.973135
1228713.0,0.3665,-3.6891,-0.062023,-0.062023,1.0,1.0,-3.169358,-1739.623169,-0.954469
1228715.0,0.4428,-12.6926,-0.12,-0.12,1.0,1.0,-3.170489,-1739.624634,-0.927159
1228716.0,0.5373,-6.4673,-0.085939,-0.085939,1.0,1.0,-3.17155,-1739.626099,-0.919575
1228718.0,0.6005,4.4552,0.12,0.12,1.0,1.0,-3.172592,-1739.627686,-0.92837
1228720.0,0.5178,10.4228,0.12,0.12,1.0,1.0,-3.173656,-1739.629272,-0.947778
1228721.0,0.4155,2.823,0.073091,0.073091,1.0,1.0,-3.174768,-1739.630859,-0.949898
1228723.0,0.3921,-7.5464,-0.12,-0.12,1.0,1.0,-3.175885,-1739.632446,-0.936586
1228725.0,0.5068,-9.1957,-0.12,-0.12,1.0,1.0,-3.176969,-1739.633911,-0.928525
1228726.0,0.6076,0.695,0.064054,0.064054,1.0,1.0,-3.178031,-1739.635498,-0.944713
1228728.0,0.6366,11.096,0.12,0.12,1.0,1.0,-3.179134,-1739.637207,-0.96144
1228730.0,0.5205,9.6483,0.12,0.12,1.0,1.0,-3.180278,-1739.638794,-0.958931
1228731.0,0.4193,-2.7881,-0.035362,-0.035362,1.0,1.0,-3.181415,-1739.640259,-0.925599
1228733.0,0.3917,-11.4406,-0.12,-0.12,1.0,1.0,-3.182469,-1739.641602,-0.8927
1228735.0,0.502,-5.9003,-0.079212,-0.079212,1.0,1.0,-3.183439,-1739.643066,-0.882767
1228736.0,0.6069,6.7684,0.12,0.12,1.0,1.0,-3.184384,-1739.644653,-0.899033
1228738.0,0.5948,12.8498,0.12,0.12,1.0,1.0,-3.185369,-1739.646118,-0.913114
1228740.0,0.4916,2.598,0.082639,0.082639,1.0,1.0,-3.186389,-1739.647705,-0.907581
1228741.0,0.4148,-10.2312,-0.12,-0.12,1.0,1.0,-3.187396,-1739.649048,-0.877585
1228743.0,0.4269,-14.277,-0.12,-0.12,1.0,1.0,-3.188326,-1739.650391,-0.861114
1228745.0,0.5301,0.282,0.046371,0.046371,1.0,1.0,-3.189214,-1739.651855,-0.857469
1228746.0,0.5919,12.5946,0.12,0.12,1.0,1.0,-3.190094,-1739.65332,-0.869089
1228748.0,0.5477,13.9929,0.12,0.12,1.0,1.0,-3.191001,-1739.654785,-0.871162
1228749.0,0.4551,-4.4081,-0.057047,-0.057047,1.0,1.0,-3.191914,-1739.656128,-0.842222
1228751.0,0.4369,-14.0374,-0.12,-0.12,1.0,1.0,-3.192754,-1739.657349,-0.808401
1228753.0,0.5181,-13.2431,-0.12,-0.12,1.0,1.0,-3.193508,-1739.658691,-0.800071
1228755.0,0.6214,9.247,0.12,0.12,1.0,1.0,-3.194241,-1739.660034,-0.820444
1228756.0,0.6017,15.963,0.12,0.12,1.0,1.0,-3.195025,-1739.661499,-0.846968
1228758.0,0.5094,13.8315,0.12,0.12,1.0,1.0,-3.195875,-1739.662964,-0.850011
1228759.0,0.4075,2.2212,0.064392,0.064392,1.0,1.0,-3.196733,-1739.664307,-0.823316
1228761.0,0.4379,-13.5299,-0.12,-0.12,1.0,1.0,-3.197523,-1739.665527,-0.784294
1228763.0,0.5219,-10.4008,-0.12,-0.12,1.0,1.0,-3.198215,-1739.666626,-0.753452
1228765.0,0.6046,0.3227,0.063981,0.063981,1.0,1.0,-3.198829,-1739.667847,-0.745887
1228766.0,0.5432,10.8574,0.12,0.12,1.0,1.0,-3.199424,-1739.669067,-0.746993
1228768.0,0.4515,6.5014,0.12,0.12,1.0,1.0,-3.200022,-1739.670288,-0.737731
1228769.0,0.3967,-4.5686,-0.063863,-0.063863,1.0,1.0,-3.200595,-1739.671387,-0.711402
1228771.0,0.4684,-13.8944,-0.12,-0.12,1.0,1.0,-3.201103,-1739.672485,-0.686074
1228773.0,0.5898,-6.7589,-0.072532,-0.072532,1.0,1.0,-3.201547,-1739.673584,-0.685199
1228775.0,0.6642,6.1438,0.12,0.12,1.0,1.0,-3.201988,-1739.674805,-0.701089
1228776.0,0.5866,12.833,0.12,0.12,1.0,1.0,-3.202469,-1739.676025,-0.713543
1228778.0,0.4834,4.6984,0.12,0.12,1.0,1.0,-3.202981,-1739.677246,-0.705929
1228779.0,0.4419,-6.6053,-0.094521,-0.094521,1.0,1.0,-3.203474,-1739.678223,-0.675819
1228781.0,0.5427,-9.8763,-0.12,-0.12,1.0,1.0,-3.203891,-1739.679199,-0.64147
1228783.0,0.6144,-1.5859,0.033522,0.033522,1.0,1.0,-3.204221,-1739.680176,-0.629697
1228785.0,0.6491,7.8259,0.12,0.12,1.0,1.0,-3.204522,-1739.681274,-0.627445
1228786.0,0.5418,5.7086,0.12,0.12,1.0,1.0,-3.204817,-1739.682251,-0.620049
1228788.0,0.4342,-5.4285,-0.069275,-0.069275,1.0,1.0,-3.205094,-1739.683105,-0.589033
1228789.0,0.4143,-14.8191,-0.12,-0.12,1.0,1.0,-3.205292,-1739.68396,-0.554785
1228791.0,0.5418,-8.0876,-0.100354,-0.100354,1.0,1.0,-3.205404,-1739.684814,-0.546926
1228793.0,0.659,5.1239,0.12,0.12,1.0,1.0,-3.205496,-1739.685791,-0.564587
1228794.0,0.6751,12.002,0.12,0.12,1.0,1.0,-3.205633,-1739.68689,-0.584589
1228796.0,0.6254,12.1867,0.12,0.12,1.0,1.0,-3.20582,-1739.687866,-0.583941
1228798.0,0.5547,-8.6429,-0.11027,-0.11027,1.0,1.0,-3.206005,-1739.688721,-0.564831
1228799.0,0.5578,-12.3616,-0.12,-0.12,1.0,1.0,-3.206142,-1739.689575,-0.536974
1228801.0,0.647,-9.5578,-0.110881,-0.110881,1.0,1.0,-3.206209,-1739.69043,-0.532203
1228803.0,0.7082,11.553,0.12,0.12,1.0,1.0,-3.206264,-1739.691406,-0.548697
1228804.0,0.657,13.0503,0.12,0.12,1.0,1.0,-3.206361,-1739.692383,-0.56321
1228806.0,0.5441,8.332,0.12,0.12,1.0,1.0,-3.206494,-1739.693237,-0.552271
1228808.0,0.4825,-14.0425,-0.12,-0.12,1.0,1.0,-3.206599,-1739.694092,-0.53007
1228809.0,0.5143,-14.57,-0.12,-0.12,1.0,1.0,-3.206649,-1739.694824,-0.499037
1228811.0,0.6083,-9.3231,-0.110989,-0.110989,1.0,1.0,-3.20662,-1739.695557,-0.493765
1228813.0,0.6406,11.4511,0.12,0.12,1.0,1.0,-3.206578,-1739.696533,-0.507849
1228814.0,0.5858,10.2147,0.12,0.12,1.0,1.0,-3.206572,-1739.697388,-0.518737
1228816.0,0.4958,3.6415,0.12,0.12,1.0,1.0,-3.206593,-1739.698242,-0.517658
1228818.0,0.4747,-15.4428,-0.12,-0.12,1.0,1.0,-3.206612,-1739.698975,-0.502374
1228819.0,0.5532,-12.0043,-0.12,-0.12,1.0,1.0,-3.206592,-1739.699829,-0.488362
1228821.0,0.6541,-3.0815,0.017718,0.017718,1.0,1.0,-3.206536,-1739.700684,-0.496552
1228823.0,0.6586,15.7664,0.12,0.12,1.0,1.0,-3.206502,-1739.701538,-0.511036
1228824.0,0.5752,11.52,0.12,0.12,1.0,1.0,-3.206503,-1739.702393,-0.516086
1228826.0,0.4711,0.8383,0.062537,0.062537,1.0,1.0,-3.206518,-1739.703247,-0.498177
1228828.0,0.4614,-14.4763,-0.12,-0.12,1.0,1.0,-3.206487,-1739.703857,-0.476833
1228829.0,0.5439,-9.1579,-0.117323,-0.117323,1.0,1.0,-3.206403,-1739.70459,-0.45961
1228831.0,0.6325,0.9751,0.093944,0.093944,1.0,1.0,-3.206276,-1739.705444,-0.467794
1228833.0,0.5877,10.5948,0.12,0.12,1.0,1.0,-3.206169,-1739.706299,-0.469015
1228834.0,0.4816,4.6886,0.12,0.12,1.0,1.0,-3.206065,-1739.707031,-0.460793
1228836.0,0.3968,-7.4086,-0.106746,-0.106746,1.0,1.0,-3.205941,-1739.707642,-0.437442
1228838.0,0.4572,-15.6656,-0.12,-0.12,1.0,1.0,-3.205758,-1739.708252,-0.407665
1228839.0,0.5563,-8.4214,-0.098048,-0.098048,1.0,1.0,-3.205501,-1739.708862,-0.403803
1228841.0,0.6533,5.2411,0.12,0.12,1.0,1.0,-3.205233,-1739.709595,-0.419773
1228843.0,0.5715,9.6686,0.12,0.12,1.0,1.0,-3.205006,-1739.710449,-0.434121
1228844.0,0.5001,3.516,0.12,0.12,1.0,1.0,-3.204815,-1739.71106,-0.432613
1228846.0,0.4514,-8.1985,-0.111918,-0.111918,1.0,1.0,-3.204621,-1739.711792,-0.417187
1228848.0,0.436,-13.1289,-0.12,-0.12,1.0,1.0,-3.204388,-1739.712402,-0.400821
1228849.0,0.503,-1.0144,0.036902,0.036902,1.0,1.0,-3.204113,-1739.713013,-0.40515
1228851.0,0.5448,11.0468,0.12,0.12,1.0,1.0,-3.20385,-1739.713867,-0.422393
1228853.0,0.5124,14.2044,0.12,0.12,1.0,1.0,-3.20363,-1739.7146,-0.422594
1228854.0,0.4061,-4.2918,-0.043255,-0.043255,1.0,1.0,-3.203411,-1739.71521,-0.408771
1228856.0,0.3757,-14.5644,-0.12,-0.12,1.0,1.0,-3.203157,-1739.71582,-0.390232
1228858.0,0.3954,-15.8061,-0.12,-0.12,1.0,1.0,-3.202857,-1739.716431,-0.385968
1228859.0,0.4907,4.1724,0.12,0.12,1.0,1.0,-3.202546,-1739.717163,-0.405622
1228861.0,0.4723,10.914,0.12,0.12,1.0,1.0,-3.202284,-1739.718018,-0.432373
1228863.0,0.4174,10.9325,0.12,0.12,1.0,1.0,-3.20209,-1739.718628,-0.43278
1228864.0,0.3386,-11.293,-0.12,-0.12,1.0,1.0,-3.201897,-1739.71936,-0.414091
1228866.0,0.3626,-14.2787,-0.12,-0.12,1.0,1.0,-3.201657,-1739.719971,-0.396496
1228868.0,0.4431,-11.8737,-0.12,-0.12,1.0,1.0,-3.201373,-1739.720581,-0.392891
1228869.0,0.515,11.312,0.12,0.12,1.0,1.0,-3.20108,-1739.721313,-0.413072
1228871.0,0.4654,12.4443,0.12,0.12,1.0,1.0,-3.200838,-1739.722046,-0.425023
1228873.0,0.3693,8.7598,0.12,0.12,1.0,1.0,-3.200626,-1739.722778,-0.426097
1228874.0,0.3115,-13.468,-0.12,-0.12,1.0,1.0,-3.200417,-1739.723389,-0.401528
1228876.0,0.3651,-12.3205,-0.12,-0.12,1.0,1.0,-3.200146,-1739.723877,-0.384473
1228878.0,0.466,-6.6657,-0.077773,-0.077773,1.0,1.0,-3.199832,-1739.724609,-0.386087
1228879.0,0.4879,14.0538,0.12,0.12,1.0,1.0,-3.199523,-1739.725342,-0.397901
1228881.0,0.3976,10.7828,0.12,0.12,1.0,1.0,-3.199243,-1739.726074,-0.41341
1228883.0,0.2822,2.8653,0.075442,0.075442,1.0,1.0,-3.199003,-1739.726685,-0.40468
1228884.0,0.247,-16.1334,-0.12,-0.12,1.0,1.0,-3.19874,-1739.727295,-0.390741
1228886.0,0.3406,-12.1045,-0.12,-0.12,1.0,1.0,-3.198443,-1739.727905,-0.383885
1228888.0,0.4393,-2.7173,-0.005703,-0.005703,1.0,1.0,-3.198128,-1739.728638,-0.396885
1228889.0,0.4326,13.85,0.12,0.12,1.0,1.0,-3.197847,-1739.72937,-0.41695
1228891.0,0.3382,8.5436,0.12,0.12,1.0,1.0,-3.197616,-1739.730103,-0.425239
1228893.0,0.2385,-2.5361,-0.036724,-0.036724,1.0,1.0,-3.197405,-1739.730713,-0.416693
1228894.0,0.2114,-11.3194,-0.12,-0.12,1.0,1.0,-3.197174,-1739.731323,-0.39846
1228896.0,0.3178,-8.6632,-0.12,-0.12,1.0,1.0,-3.196897,-1739.732056,-0.396813
1228898.0,0.4146,3.8016,0.115868,0.115868,1.0,1.0,-3.196615,-1739.732788,-0.409949
1228899.0,0.429,11.3531,0.12,0.12,1.0,1.0,-3.196367,-1739.733521,-0.426004
1228901.0,0.338,5.7006,0.12,0.12,1.0,1.0,-3.196159,-1739.734253,-0.422703
1228903.0,0.2522,-8.3765,-0.12,-0.12,1.0,1.0,-3.195943,-1739.734863,-0.399451
1228904.0,0.2249,-14.6264,-0.12,-0.12,1.0,1.0,-3.195669,-1739.735352,-0.37349
1228906.0,0.3151,-4.7636,-0.065085,-0.065085,1.0,1.0,-3.195329,-1739.735962,-0.369355
1228908.0,0.3986,8.6935,0.12,0.12,1.0,1.0,-3.194979,-1739.736572,-0.379757
1228909.0,0.3922,12.7954,0.12,0.12,1.0,1.0,-3.194656,-1739.737305,-0.387561
1228911.0,0.3107,-0.2118,0.021662,0.021662,1.0,1.0,-3.194352,-1739.737915,-0.371147
1228913.0,0.2683,-12.4076,-0.12,-0.12,1.0,1.0,-3.194007,-1739.738403,-0.349384
1228914.0,0.2873,-14.9326,-0.12,-0.12,1.0,1.0,-3.193608,-1739.738892,-0.335102
1228916.0,0.387,3.5059,0.108319,0.108319,1.0,1.0,-3.193173,-1739.739502,-0.352991
1228918.0,0.4055,13.6613,0.12,0.12,1.0,1.0,-3.192783,-1739.740234,-0.370243
1228919.0,0.3623,14.5277,0.12,0.12,1.0,1.0,-3.192436,-1739.740845,-0.374084
1228921.0,0.2695,-7.4394,-0.12,-0.12,1.0,1.0,-3.1921,-1739.741333,-0.352352
1228923.0,0.2632,-14.0149,-0.12,-0.12,1.0,1.0,-3.191709,-1739.741821,-0.328414
1228924.0,0.3338,-13.041,-0.12,-0.12,1.0,1.0,-3.191258,-1739.74231,-0.326415
1228926.0,0.4155,10.4771,0.12,0.12,1.0,1.0,-3.190802,-1739.743042,-0.350558
1228928.0,0.3632,12.8592,0.12,0.12,1.0,1.0,-3.190407,-1739.743652,-0.371014
1228929.0,0.267,10.0765,0.12,0.12,1.0,1.0,-3.190063,-1739.744385,-0.370844
1228931.0,0.2008,-14.2763,-0.12,-0.12,1.0,1.0,-3.189719,-1739.744873,-0.347856
1228933.0,0.2481,-14.4918,-0.12,-0.12,1.0,1.0,-3.189318,-1739.745361,-0.324094
1228934.0,0.3485,-10.0768,-0.12,-0.12,1.0,1.0,-3.188857,-1739.74585,-0.319269
1228936.0,0.3945,13.4118,0.12,0.12,1.0,1.0,-3.188384,-1739.74646,-0.334033
1228938.0,0.3199,11.4214,0.12,0.12,1.0,1.0,-3.187948,-1739.74707,-0.344618
1228939.0,0.2179,5.0167,0.109595,0.109595,1.0,1.0,-3.187539,-1739.747559,-0.338534
1228941.0,0.173,-6.0991,-0.112565,-0.112565,1.0,1.0,-3.187115,-1739.748047,-0.312999
1228943.0,0.2706,-12.7511,-0.12,-0.12,1.0,1.0,-3.186627,-1739.748413,-0.289045
1228944.0,0.3703,-4.6233,-0.049691,-0.049691,1.0,1.0,-3.18608,-1739.748901,-0.284667
1228946.0,0.4207,6.1745,0.12,0.12,1.0,1.0,-3.185521,-1739.74939,-0.289327
1228948.0,0.322,9.6394,0.12,0.12,1.0,1.0,-3.184974,-1739.749878,-0.287351
1228949.0,0.2245,-0.5062,0.006278,0.006278,1.0,1.0,-3.184422,-1739.750244,-0.270669
1228951.0,0.1977,-10.6462,-0.12,-0.12,1.0,1.0,-3.183829,-1739.750488,-0.241377
1228953.0,0.3201,-10.348,-0.12,-0.12,1.0,1.0,-3.183162,-1739.750854,-0.228893
1228954.0,0.4231,1.5958,0.081867,0.081867,1.0,1.0,-3.182465,-1739.751343,-0.241562
1228956.0,0.4386,10.2911,0.12,0.12,1.0,1.0,-3.181799,-1739.751831,-0.255641
1228958.0,0.3363,6.3108,0.12,0.12,1.0,1.0,-3.181169,-1739.752197,-0.25401
1228959.0,0.2395,-7.4951,-0.12,-0.12,1.0,1.0,-3.180536,-1739.752563,-0.233708
1228961.0,0.2178,-14.4894,-0.12,-0.12,1.0,1.0,-3.179851,-1739.752808,-0.208991
1228963.0,0.3215,-6.308,-0.086771,-0.086771,1.0,1.0,-3.179105,-1739.753174,-0.208733
1228964.0,0.4199,8.0274,0.12,0.12,1.0,1.0,-3.178358,-1739.753662,-0.229453
1228966.0,0.4131,13.0433,0.12,0.12,1.0,1.0,-3.177664,-1739.754028,-0.245304
1228968.0,0.3286,1.2402,0.058881,0.058881,1.0,1.0,-3.177009,-1739.754517,-0.24291
1228969.0,0.2609,-12.2973,-0.12,-0.12,1.0,1.0,-3.176349,-1739.754761,-0.227923
1228971.0,0.2764,-15.279,-0.12,-0.12,1.0,1.0,-3.175652,-1739.755127,-0.215485
1228973.0,0.367,0.5783,0.053621,0.053621,1.0,1.0,-3.174924,-1739.755493,-0.226605
1228974.0,0.4053,12.4698,0.12,0.12,1.0,1.0,-3.174223,-1739.755981,-0.245208
1228976.0,0.3498,13.5052,0.12,0.12,1.0,1.0,-3.17357,-1739.75647,-0.252342
1228978.0,0.2589,-6.5365,-0.103281,-0.103281,1.0,1.0,-3.172935,-1739.756714,-0.227593
1228979.0,0.2328,-15.4403,-0.12,-0.12,1.0,1.0,-3.172238,-1739.75708,-0.20408
1228981.0,0.3085,-14.9516,-0.12,-0.12,1.0,1.0,-3.171483,-1739.757324,-0.195603
1228983.0,0.4062,8.2784,0.12,0.12,1.0,1.0,-3.170706,-1739.75769,-0.214304
1228984.0,0.3665,13.2882,0.12,0.12,1.0,1.0,-3.169976,-1739.758179,-0.23483
1228986.0,0.2793,11.3,0.12,0.12,1.0,1.0,-3.169299,-1739.758545,-0.232371
1228988.0,0.1834,-0.9257,-0.00614,-0.00614,1.0,1.0,-3.168615,-1739.758789,-0.208981
1228989.0,0.2233,-14.986,-0.12,-0.12,1.0,1.0,-3.167873,-1739.759033,-0.176142
1228991.0,0.3114,-11.1788,-0.12,-0.12,1.0,1.0,-3.167049,-1739.759277,-0.160834
1228993.0,0.3982,0.624,0.061964,0.061964,1.0,1.0,-3.166187,-1739.759521,-0.164392
1228994.0,0.3365,10.5447,0.12,0.12,1.0,1.0,-3.165334,-1739.759766,-0.169961
1228996.0,0.2424,5.3639,0.12,0.12,1.0,1.0,-3.164495,-1739.760132,-0.165117
1228997.0,0.1877,-6.054,-0.101748,-0.101748,1.0,1.0,-3.163645,-1739.760254,-0.137765
1228999.0,0.2575,-14.6753,-0.12,-0.12,1.0,1.0,-3.162726,-1739.760376,-0.11211
1229001.0,0.3604,-7.615,-0.101506,-0.101506,1.0,1.0,-3.161743,-1739.760498,-0.099802
1229003.0,0.4166,4.2854,0.12,0.12,1.0,1.0,-3.160729,-1739.760742,-0.107977
1229004.0,0.325,9.659,0.12,0.12,1.0,1.0,-3.159737,-1739.760864,-0.11607
1229006.0,0.2311,1.338,0.050508,0.050508,1.0,1.0,-3.158765,-1739.760986,-0.102348
1229007.0,0.1914,-10.3329,-0.12,-0.12,1.0,1.0,-3.157759,-1739.761108,-0.0771
1229009.0,0.3026,-12.256,-0.12,-0.12,1.0,1.0,-3.15669,-1739.761108,-0.057606
1229011.0,0.391,-2.2605,0.009479,0.009479,1.0,1.0,-3.155573,-1739.76123,-0.058125
1229013.0,0.4285,8.3718,0.12,0.12,1.0,1.0,-3.154457,-1739.761353,-0.071195
1229014.0,0.3254,5.248,0.12,0.12,1.0,1.0,-3.153374,-1739.761475,-0.069882
1229016.0,0.2219,-6.2658,-0.096124,-0.096124,1.0,1.0,-3.152289,-1739.761475,-0.042313
1229018.0,0.2084,-14.9808,-0.12,-0.12,1.0,1.0,-3.151135,-1739.761475,-0.016351
1229019.0,0.3219,-8.666,-0.12,-0.12,1.0,1.0,-3.149916,-1739.761353,-0.005255
1229021.0,0.4161,4.2644,0.12,0.12,1.0,1.0,-3.14867,-1739.761475,-0.017317
1229023.0,0.4181,10.9738,0.12,0.12,1.0,1.0,-3.147455,-1739.761597,-0.033575
1229024.0,0.3268,1.4847,0.072536,0.072536,1.0,1.0,-3.14628,-1739.761597,-0.024798
1229026.0,0.2443,-12.4028,-0.12,-0.12,1.0,1.0,-3.145085,-1739.761475,-0.000972
1229027.0,0.2523,-15.6285,-0.12,-0.12,1.0,1.0,-3.14383,-1739.761353,0.024191
1229029.0,0.3418,-11.861,-0.12,-0.12,1.0,1.0,-3.142512,-1739.761353,0.023687
1229031.0,0.3991,10.1491,0.12,0.12,1.0,1.0,-3.141196,-1739.761353,0.008492
1229033.0,0.3493,11.4511,0.12,0.12,1.0,1.0,-3.139919,-1739.761475,-0.009723
1229034.0,0.2412,6.106,0.12,0.12,1.0,1.0,-3.138688,-1739.761475,-0.000271
1229036.0,0.1898,-15.1906,-0.12,-0.12,1.0,1.0,-3.137433,-1739.761353,0.021806
1229037.0,0.2169,-15.6851,-0.12,-0.12,1.0,1.0,-3.136124,-1739.761108,0.051806
1229039.0,0.3049,-9.9181,-0.12,-0.12,1.0,1.0,-3.13474,-1739.760986,0.058573
1229041.0,0.3257,10.0515,0.12,0.12,1.0,1.0,-3.13334,-1739.760986,0.054332
1229042.0,0.2614,8.2559,0.12,0.12,1.0,1.0,-3.13195,-1739.760864,0.044275
1229044.0,0.1645,0.6449,0.049212,0.049212,1.0,1.0,-3.130587,-1739.760742,0.055021
1229046.0,0.1369,-17.9706,-0.12,-0.12,1.0,1.0,-3.129197,-1739.76062,0.074828
1229047.0,0.2092,-15.1412,-0.12,-0.12,1.0,1.0,-3.127758,-1739.760376,0.089803
1229049.0,0.3093,-5.6186,-0.046405,-0.046405,1.0,1.0,-3.126281,-1739.760254,0.085847
1229051.0,0.3068,11.8685,0.12,0.12,1.0,1.0,-3.124816,-1739.760132,0.07049
1229052.0,0.2176,7.528,0.12,0.12,1.0,1.0,-3.123389,-1739.760132,0.065655
1229054.0,0.1217,-3.1245,-0.029767,-0.029767,1.0,1.0,-3.121975,-1739.759888,0.083976
1229056.0,0.1171,-16.9209,-0.12,-0.12,1.0,1.0,-3.120516,-1739.759644,0.108593
1229057.0,0.2053,-12.0274,-0.12,-0.12,1.0,1.0,-3.118995,-1739.759399,0.120269
1229059.0,0.2839,-0.8116,0.043807,0.043807,1.0,1.0,-3.117446,-1739.759277,0.111226
1229061.0,0.2363,8.9947,0.12,0.12,1.0,1.0,-3.11592,-1739.759033,0.098087
1229062.0,0.1375,3.0272,0.093258,0.093258,1.0,1.0,-3.114428,-1739.758911,0.100826
1229064.0,0.0471,-9.6015,-0.12,-0.12,1.0,1.0,-3.11293,-1739.758667,0.121099
1229066.0,0.0996,-16.2523,-0.12,-0.12,1.0,1.0,-3.111381,-1739.758301,0.141764
1229067.0,0.1948,-9.0971,-0.12,-0.12,1.0,1.0,-3.10978,-1739.758179,0.140909
1229069.0,0.2647,2.9391,0.114144,0.114144,1.0,1.0,-3.108183,-1739.757935,0.125389
1229071.0,0.2886,8.9764,0.12,0.12,1.0,1.0,-3.106625,-1739.757812,0.106161
1229072.0,0.2139,0.3649,0.054551,0.054551,1.0,1.0,-3.105116,-1739.75769,0.108283
1229074.0,0.1598,-11.8849,-0.12,-0.12,1.0,1.0,-3.103603,-1739.757446,0.127362
1229076.0,0.1426,-16.418,-0.12,-0.12,1.0,1.0,-3.102042,-1739.75708,0.141636
1229077.0,0.2155,-3.0139,-0.009034,-0.009034,1.0,1.0,-3.100446,-1739.756958,0.132331
1229079.0,0.2473,7.9206,0.12,0.12,1.0,1.0,-3.098873,-1739.756836,0.115841
1229081.0,0.2239,11.0198,0.12,0.12,1.0,1.0,-3.097343,-1739.756592,0.106721
1229082.0,0.125,-6.3531,-0.089927,-0.089927,1.0,1.0,-3.095837,-1739.756348,0.12279
1229084.0,0.1066,-15.3205,-0.12,-0.12,1.0,1.0,-3.09429,-1739.756104,0.145305
1229086.0,0.1239,-16.9208,-0.12,-0.12,1.0,1.0,-3.092688,-1739.755859,0.150366
1229087.0,0.2053,3.0829,0.107668,0.107668,1.0,1.0,-3.091074,-1739.755615,0.129737
1229089.0,0.1892,9.5187,0.12,0.12,1.0,1.0,-3.089512,-1739.755493,0.106476
1229091.0,0.1244,8.7075,0.12,0.12,1.0,1.0,-3.088009,-1739.755371,0.099591
1229092.0,0.0377,-13.2517,-0.12,-0.12,1.0,1.0,-3.086524,-1739.755127,0.116807
1229094.0,0.0437,-16.4636,-0.12,-0.12,1.0,1.0,-3.084997,-1739.754883,0.1376
1229096.0,0.1221,-13.6477,-0.12,-0.12,1.0,1.0,-3.083417,-1739.754639,0.138647
1229097.0,0.1843,8.2784,0.12,0.12,1.0,1.0,-3.081836,-1739.754517,0.117626
1229099.0,0.1321,9.1478,0.12,0.12,1.0,1.0,-3.080308,-1739.754395,0.094983
1229101.0,0.035,5.0235,0.115048,0.115048,1.0,1.0,-3.078838,-1739.754272,0.093393
1229102.0,-0.0315,-16.4905,-0.12,-0.12,1.0,1.0,-3.077373,-1739.754028,0.105052
1229104.0,0.0129,-15.3492,-0.12,-0.12,1.0,1.0,-3.075878,-1739.753784,0.124366
1229106.0,0.1038,-9.8219,-0.12,-0.12,1.0,1.0,-3.074336,-1739.75354,0.120457
1229107.0,0.1265,10.2567,0.12,0.12,1.0,1.0,-3.072804,-1739.753418,0.098917
1229109.0,0.0433,7.4584,0.12,0.12,1.0,1.0,-3.071327,-1739.753418,0.079034
1229111.0,-0.0584,0.8169,0.017729,0.017729,1.0,1.0,-3.0699,-1739.753296,0.079179
1229112.0,-0.0996,-18.326,-0.12,-0.12,1.0,1.0,-3.068474,-1739.753052,0.088423
1229114.0,-0.0119,-14.5326,-0.12,-0.12,1.0,1.0,-3.067024,-1739.75293,0.089874
1229116.0,0.0787,-5.0157,-0.072317,-0.072317,1.0,1.0,-3.065572,-1739.75293,0.071969
1229117.0,0.0639,11.4995,0.12,0.12,1.0,1.0,-3.064166,-1739.75293,0.044993
1229119.0,-0.0282,6.2643,0.12,0.12,1.0,1.0,-3.062828,-1739.75293,0.024285
1229121.0,-0.1305,-4.0684,-0.090967,-0.090967,1.0,1.0,-3.061542,-1739.752808,0.027702
1229122.0,-0.1337,-16.8961,-0.12,-0.12,1.0,1.0,-3.060248,-1739.752808,0.036167
1229124.0,-0.0369,-11.2716,-0.12,-0.12,1.0,1.0,-3.058934,-1739.752686,0.03108
1229126.0,0.0419,0.4556,0.024986,0.024986,1.0,1.0,-3.057633,-1739.752808,0.006586
1229127.0,0.0675,9.0064,0.12,0.12,1.0,1.0,-3.056394,-1739.75293,-0.021424
1229129.0,-0.0234,2.9802,0.044988,0.044988,1.0,1.0,-3.055226,-1739.753052,-0.036454
1229131.0,-0.115,-9.8934,-0.12,-0.12,1.0,1.0,-3.054096,-1739.753052,-0.027849
1229132.0,-0.1367,-15.2204,-0.12,-0.12,1.0,1.0,-3.052944,-1739.753052,-0.025442
1229134.0,-0.0345,-5.1712,-0.114776,-0.114776,1.0,1.0,-3.051788,-1739.753174,-0.039698
1229136.0,0.017,6.3294,0.115516,0.115516,1.0,1.0,-3.050667,-1739.753418,-0.071839
1229137.0,0.0095,11.1803,0.12,0.12,1.0,1.0,-3.049628,-1739.753662,-0.10051
1229139.0,-0.075,-0.4195,-0.032725,-0.032725,1.0,1.0,-3.048661,-1739.753906,-0.104904
1229141.0,-0.1269,-11.9317,-0.12,-0.12,1.0,1.0,-3.047706,-1739.754028,-0.099342
1229142.0,-0.1302,-15.2963,-0.12,-0.12,1.0,1.0,-3.046737,-1739.75415,-0.098399
