t_ms,phi_x_deg,phi_y_deg,phi_z_deg,om_x_dps,om_y_dps,om_z_dps,rho_x,rho_y,rho_z,rho_x_lp,rho_y_lp,rho_z_lp,tau_x,tau_y,tau_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,armed,gain_scale
239259.0,1.7936,-11.4094,9.3174,-0.599,3.188,-5.694,-25.743,-49.876,48.669,-9.23,-16.987,17.083,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239267.0,1.8021,-11.3839,9.2842,-0.769,3.081,-5.629,-26.897,-45.994,49.08,-9.244,-17.01,17.108,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239274.0,1.8086,-11.3567,9.2512,-0.834,3.381,-5.759,-27.66,-46.468,53.351,-9.259,-17.034,17.136,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239281.0,1.8119,-11.3271,9.2191,-0.819,3.451,-5.948,-27.481,-50.386,53.533,-9.273,-17.059,17.165,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239288.0,1.8145,-11.2974,9.1876,-1.131,3.418,-6.239,-26.574,-51.416,48.779,-9.287,-17.087,17.192,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239296.0,1.8145,-11.2612,9.1523,-1.388,4.018,-6.157,-25.553,-48.353,47.364,-9.3,-17.113,17.216,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239303.0,1.8161,-11.2215,9.112,-1.714,4.089,-6.431,-24.951,-46.954,51.525,-9.313,-17.137,17.242,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239310.0,1.8158,-11.1866,9.0783,-2.245,3.975,-6.631,-25.127,-49.655,53.928,-9.326,-17.162,17.271,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239318.0,1.816,-11.1555,9.0478,-2.281,4.025,-6.752,-25.926,-51.55,50.602,-9.339,-17.189,17.299,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239325.0,1.8134,-11.1237,9.0194,-2.374,4.186,-6.502,-26.931,-48.638,48.497,-9.353,-17.215,17.324,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239332.0,1.8113,-11.0913,8.99,-2.715,4.187,-6.586,-27.451,-45.572,51.718,-9.367,-17.238,17.35,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239340.0,1.805,-11.0599,8.9656,-2.829,4.426,-6.604,-27.188,-46.929,54.154,-9.381,-17.262,17.38,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239347.0,1.8059,-11.0266,8.9324,-3.043,4.714,-6.573,-26.127,-50.526,50.458,-9.395,-17.287,17.407,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239354.0,1.8049,-10.9931,8.9007,-2.702,4.797,-6.574,-24.889,-50.574,46.924,-9.408,-17.314,17.431,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239361.0,1.7972,-10.9594,8.8757,-2.397,4.802,-6.567,-23.991,-47.509,49.043,-9.419,-17.339,17.456,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239369.0,1.7874,-10.9241,8.851,-2.334,5.104,-7.038,-23.84,-47.091,53.038,-9.431,-17.363,17.483,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239376.0,1.7753,-10.888,8.828,-2.669,5.131,-6.835,-24.343,-50.056,51.53,-9.443,-17.388,17.511,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239383.0,1.7666,-10.8513,8.801,-2.812,5.36,-6.603,-25.28,-50.888,47.634,-9.455,-17.415,17.536,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239391.0,1.7563,-10.8133,8.7742,-2.769,5.265,-6.868,-26.176,-47.348,48.373,-9.468,-17.44,17.56,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239398.0,1.7382,-10.7673,8.7476,-3.14,5.474,-6.916,-26.445,-44.602,52.522,-9.482,-17.462,17.587,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239405.0,1.7249,-10.7178,8.7127,-3.176,6.043,-7.555,-26.053,-46.63,52.505,-9.495,-17.485,17.616,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239413.0,1.7153,-10.6624,8.6684,-2.795,6.707,-7.754,-25.082,-50.237,47.89,-9.508,-17.51,17.641,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239420.0,1.7066,-10.6031,8.6193,-2.51,7.179,-8.404,-24.161,-49.795,46.487,-9.52,-17.536,17.664,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239427.0,1.6997,-10.5432,8.5678,-1.816,7.374,-8.554,-23.672,-46.663,50.453,-9.531,-17.56,17.689,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239434.0,1.6933,-10.4795,8.5122,-1.831,7.996,-9.055,-23.894,-46.351,53.047,-9.543,-17.583,17.717,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239442.0,1.6857,-10.4149,8.4569,-1.732,8.507,-9.665,-24.729,-49.347,50.012,-9.555,-17.608,17.744,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239449.0,1.6859,-10.3539,8.3973,-1.397,8.651,-10.038,-25.737,-50.293,47.611,-9.567,-17.634,17.768,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239456.0,1.685,-10.2876,8.3337,-1.107,9.321,-10.575,-26.384,-46.928,50.376,-9.581,-17.658,17.793,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239464.0,1.6897,-10.2256,8.2686,-0.496,9.72,-10.951,-26.323,-44.505,53.287,-9.594,-17.68,17.821,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239471.0,1.698,-10.1653,8.2015,0.326,10.158,-10.942,-25.493,-46.477,50.364,-9.607,-17.702,17.848,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239478.0,1.7055,-10.1003,8.1307,0.625,10.352,-11.436,-24.332,-49.813,46.351,-9.619,-17.728,17.872,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239486.0,1.7158,-10.0322,8.0541,1.214,10.441,-11.691,-23.398,-49.393,47.506,-9.63,-17.753,17.895,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239493.0,1.7303,-9.9639,7.973,1.869,10.66,-12.248,-23.033,-46.441,51.722,-9.641,-17.777,17.921,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239500.0,1.7478,-9.8934,7.8869,2.133,10.733,-12.691,-23.473,-46.302,51.47,-9.652,-17.799,17.948,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239507.0,1.7608,-9.8176,7.8,2.736,10.849,-13.093,-24.406,-49.21,47.461,-9.664,-17.824,17.973,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239515.0,1.7767,-9.7426,7.7111,3.445,10.983,-13.302,-25.402,-49.9,46.872,-9.676,-17.85,17.996,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239522.0,1.7933,-9.6672,7.6211,3.43,11.087,-13.284,-25.972,-46.426,50.757,-9.689,-17.873,18.021,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239529.0,1.8159,-9.6034,7.5363,3.26,10.719,-12.958,-25.762,-43.689,52.343,-9.702,-17.894,18.048,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239537.0,1.8305,-9.5358,7.4559,2.99,10.403,-12.582,-24.951,-45.468,48.392,-9.714,-17.916,18.074,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239544.0,1.8428,-9.4743,7.3837,2.969,10.004,-12.373,-24.032,-48.956,45.419,-9.726,-17.94,18.096,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239551.0,1.8599,-9.4123,7.3063,2.514,9.856,-12.087,-23.41,-48.989,47.992,-9.737,-17.965,18.119,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239558.0,1.8793,-9.3486,7.2247,2.734,9.376,-11.616,-23.451,-45.967,51.836,-9.748,-17.988,18.145,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239566.0,1.8932,-9.2864,7.1504,2.534,9.13,-11.17,-24.043,-45.104,50.592,-9.759,-18.01,18.172,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239573.0,1.9084,-9.2244,7.0747,2.505,8.862,-10.661,-24.94,-47.786,47.036,-9.771,-18.033,18.195,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239580.0,1.9274,-9.1697,7.0025,2.165,8.475,-10.357,-25.623,-49.449,47.749,-9.784,-18.058,18.219,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239588.0,1.9456,-9.1127,6.9287,2.464,8.153,-10.334,-25.792,-46.765,51.488,-9.796,-18.081,18.244,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239595.0,1.9633,-9.0559,6.8557,2.28,8.02,-10.122,-25.069,-43.72,51.356,-9.809,-18.103,18.271,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239602.0,1.9812,-8.9976,6.781,2.535,7.749,-9.79,-24.025,-44.496,46.897,-9.82,-18.123,18.295,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239609.0,2.0034,-8.9399,6.7026,2.565,7.931,-10.213,-22.971,-47.913,45.237,-9.831,-18.146,18.317,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239617.0,2.0255,-8.8815,6.6236,2.544,7.749,-10.223,-22.353,-48.88,48.529,-9.841,-18.171,18.34,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239624.0,2.0491,-8.8225,6.5426,2.674,7.968,-10.782,-22.35,-46.229,51.374,-9.851,-18.194,18.366,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239631.0,2.075,-8.7638,6.4596,2.809,7.781,-10.625,-22.873,-44.733,48.828,-9.862,-18.215,18.391,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239638.0,2.0997,-8.707,6.3795,3.059,7.742,-10.837,-23.715,-46.778,45.603,-9.872,-18.238,18.414,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239646.0,2.1256,-8.6469,6.2951,3.669,7.798,-10.869,-24.523,-48.981,47.051,-9.884,-18.262,18.436,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239653.0,2.155,-8.5854,6.2058,4.308,7.993,-11.28,-24.778,-47.146,50.911,-9.896,-18.286,18.461,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239660.0,2.1823,-8.5216,6.1163,5.026,7.913,-11.707,-24.512,-43.514,50.451,-9.908,-18.306,18.487,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239668.0,2.2152,-8.4643,6.0277,5.709,7.668,-12.039,-23.728,-42.986,46.104,-9.919,-18.326,18.51,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239675.0,2.2499,-8.4145,5.9444,6.063,7.477,-11.884,-22.871,-46.178,44.685,-9.929,-18.348,18.531,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239682.0,2.2901,-8.3713,5.8621,6.893,7.354,-11.746,-22.296,-48.483,48.26,-9.939,-18.371,18.554,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239689.0,2.3354,-8.3322,5.7787,7.375,7.406,-11.434,-22.252,-46.678,51.105,-9.949,-18.394,18.58,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239697.0,2.378,-8.2976,5.7024,7.63,7.263,-11.229,-22.767,-44.045,48.799,-9.959,-18.415,18.604,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239704.0,2.4259,-8.2599,5.6177,8.284,7.094,-11.397,-23.645,-44.689,45.851,-9.97,-18.436,18.627,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239711.0,2.4714,-8.2211,5.5345,8.709,7.189,-11.387,-24.432,-47.537,47.455,-9.981,-18.459,18.649,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239718.0,2.5227,-8.1774,5.4407,8.774,7.233,-11.602,-24.775,-47.827,50.932,-9.993,-18.482,18.674,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239726.0,2.5804,-8.1325,5.3392,9.498,7.61,-12.176,-24.498,-44.582,49.909,-10.005,-18.504,18.7,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239733.0,2.6369,-8.0862,5.2375,10.109,7.968,-12.509,-23.655,-42.473,45.555,-10.016,-18.524,18.722,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239740.0,2.6908,-8.0412,5.1398,10.504,8.442,-12.639,-22.612,-44.178,44.496,-10.026,-18.544,18.743,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239748.0,2.7452,-7.9978,5.0431,10.504,8.398,-12.595,-21.835,-47.351,47.959,-10.036,-18.566,18.765,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239755.0,2.7925,-7.9528,4.952,10.374,8.525,-12.38,-21.492,-47.441,50.384,-10.045,-18.589,18.79,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239762.0,2.837,-7.9095,4.8654,10.054,8.708,-12.454,-21.857,-44.72,47.647,-10.055,-18.611,18.814,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239769.0,2.8826,-7.8607,4.7722,9.883,8.989,-12.775,-22.625,-43.823,44.662,-10.064,-18.631,18.835,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239777.0,2.9255,-7.8122,4.6821,9.525,9.465,-12.47,-23.513,-46.132,46.173,-10.075,-18.652,18.857,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239784.0,2.9679,-7.7497,4.5787,9.246,10.142,-12.656,-24.123,-47.909,49.878,-10.086,-18.675,18.881,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239791.0,3.0116,-7.6925,4.4794,8.783,10.901,-12.846,-24.147,-45.765,49.565,-10.097,-18.698,18.906,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239799.0,3.0453,-7.626,4.381,8.078,11.482,-13.04,-23.622,-42.329,45.362,-10.108,-18.717,18.928,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239806.0,3.0664,-7.5505,4.2863,7.572,12.095,-13.462,-22.778,-42.092,43.72,-10.119,-18.736,18.948,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239813.0,3.0968,-7.4766,4.1839,7.557,12.672,-13.919,-22.048,-45.191,46.927,-10.128,-18.756,18.969,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239820.0,3.1285,-7.4031,4.0806,7.357,12.944,-13.991,-21.685,-47.414,50.049,-10.138,-18.779,18.993,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239828.0,3.1626,-7.3301,3.9755,7.228,13.2,-13.906,-21.897,-45.691,48.246,-10.147,-18.801,19.017,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239835.0,3.1977,-7.2548,3.867,7.038,13.471,-14.41,-22.517,-43.132,45.072,-10.157,-18.821,19.039,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239842.0,3.2347,-7.1771,3.7543,6.47,13.908,-14.49,-23.279,-43.614,45.994,-10.167,-18.84,19.06,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239850.0,3.2749,-7.1013,3.6402,6.029,14.372,-14.196,-23.825,-46.409,49.517,-10.178,-18.862,19.084,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239857.0,3.3119,-7.0148,3.519,5.795,14.781,-14.478,-23.914,-46.979,49.5,-10.189,-18.884,19.108,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239864.0,3.3426,-6.9238,3.3997,5.512,14.999,-14.519,-23.29,-44.01,45.374,-10.199,-18.905,19.13,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239871.0,3.3759,-6.8316,3.2765,5.733,14.995,-14.524,-22.386,-41.606,43.383,-10.209,-18.924,19.15,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239879.0,3.4098,-6.7408,3.1543,6.167,15.003,-14.861,-21.44,-42.763,46.055,-10.219,-18.942,19.171,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239886.0,3.4418,-6.6507,3.0345,6.127,14.466,-14.707,-20.789,-45.935,49.295,-10.227,-18.963,19.194,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239893.0,3.4743,-6.5668,2.9203,6.036,14.17,-14.743,-20.658,-46.667,47.745,-10.235,-18.985,19.217,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239901.0,3.4986,-6.4745,2.8061,5.668,13.576,-14.733,-20.902,-44.197,44.212,-10.244,-19.006,19.238,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239908.0,3.5146,-6.3777,2.6958,4.951,12.942,-14.332,-21.53,-42.637,44.28,-10.253,-19.025,19.258,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239915.0,3.5293,-6.2852,2.5911,4.363,12.051,-14.016,-22.247,-44.32,47.905,-10.262,-19.045,19.28,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239922.0,3.5492,-6.197,2.4852,3.761,11.306,-13.726,-22.779,-46.66,49.346,-10.272,-19.067,19.304,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239930.0,3.5692,-6.1191,2.3894,3.165,10.759,-13.323,-22.791,-45.658,45.982,-10.282,-19.088,19.326,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239937.0,3.5902,-6.0358,2.2873,2.52,10.324,-12.983,-22.411,-42.176,42.763,-10.292,-19.108,19.345,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239944.0,3.6139,-5.9597,2.1895,2.166,9.955,-12.577,-21.697,-40.609,44.261,-10.301,-19.125,19.365,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239952.0,3.6346,-5.8885,2.0994,2.095,9.496,-12.259,-20.95,-42.742,48.161,-10.31,-19.143,19.387,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239959.0,3.6548,-5.8177,2.0102,1.917,9.346,-11.719,-20.438,-45.699,48.527,-10.318,-19.164,19.41,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239966.0,3.6747,-5.748,1.9225,1.698,9.048,-11.414,-20.383,-45.593,45.244,-10.326,-19.185,19.432,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239974.0,3.6854,-5.6678,1.8336,1.272,9.128,-11.596,-20.72,-42.892,43.938,-10.334,-19.205,19.452,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239981.0,3.6982,-5.5878,1.7428,1.087,9.47,-11.86,-21.412,-41.749,46.72,-10.343,-19.223,19.473,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239988.0,3.7216,-5.5093,1.6431,1.3,9.984,-11.952,-22.111,-43.764,49.181,-10.352,-19.242,19.496,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
239995.0,3.7487,-5.4292,1.5379,1.266,10.553,-12.594,-22.601,-45.911,46.795,-10.362,-19.263,19.519,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240003.0,3.7752,-5.3423,1.4267,1.515,11.016,-12.566,-22.632,-44.664,42.981,-10.372,-19.284,19.538,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240010.0,3.7944,-5.2572,1.3247,1.741,11.772,-13.02,-22.087,-41.434,42.971,-10.381,-19.302,19.557,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240017.0,3.8125,-5.1682,1.2199,1.777,12.066,-13.245,-21.281,-40.482,46.531,-10.39,-19.319,19.577,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240025.0,3.8331,-5.0754,1.1089,2.259,12.68,-13.496,-20.42,-42.796,48.265,-10.398,-19.337,19.6,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240032.0,3.8504,-4.981,0.9997,2.436,13.116,-13.58,-19.85,-45.434,45.426,-10.406,-19.358,19.622,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240039.0,3.8702,-4.8947,0.8958,3.032,13.404,-13.724,-19.615,-44.945,42.729,-10.414,-19.378,19.64,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240046.0,3.896,-4.8176,0.795,3.714,13.484,-13.641,-19.951,-42.382,44.113,-10.421,-19.397,19.66,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240054.0,3.9255,-4.7392,0.6891,4.36,13.358,-13.421,-20.601,-41.721,47.603,-10.429,-19.415,19.681,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240061.0,3.9479,-4.6594,0.5889,5.126,13.062,-12.939,-21.344,-43.832,47.796,-10.438,-19.434,19.704,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240068.0,3.9783,-4.5887,0.4898,6.077,12.942,-12.713,-21.93,-45.591,44.007,-10.447,-19.455,19.724,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
240076.0,4.001,-4.5227,0.4027,6.483,12.439,-13.039,-22.083,-43.909,41.701,-10.456,-19.475,19.742,0.12,-0.12,0.11813,0.12,-0.12,0.11813,1.0,1.0
240083.0,4.0249,-4.4512,0.3092,6.576,12.363,-13.372,-21.854,-40.604,43.945,-10.465,-19.492,19.761,0.12,-0.12,0.07392,0.12,-0.12,0.07392,1.0,1.0
240090.0,4.0499,-4.3682,0.2034,6.85,12.749,-13.504,-21.223,-39.631,47.531,-10.474,-19.508,19.782,0.12,-0.12,0.03737,0.12,-0.12,0.03737,1.0,1.0
240097.0,4.0827,-4.2798,0.0845,6.947,13.503,-13.615,-20.528,-42.029,47.214,-10.482,-19.526,19.804,0.12,-0.12,0.01389,0.12,-0.12,0.01389,1.0,1.0
240105.0,4.1207,-4.179,-0.0517,7.332,13.625,-14.016,-20.001,-44.736,43.966,-10.49,-19.545,19.825,0.12,-0.12,-0.01474,0.12,-0.12,-0.01474,1.0,1.0
240112.0,4.1561,-4.0801,-0.1834,7.557,14.554,-14.643,-19.842,-44.345,43.122,-10.497,-19.566,19.843,0.12,-0.12,-0.06634,0.12,-0.12,-0.06634,1.0,1.0
240119.0,4.193,-3.9782,-0.3195,7.381,14.94,-15.382,-20.071,-41.742,46.067,-10.505,-19.584,19.863,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240127.0,4.225,-3.8725,-0.4545,7.155,15.567,-16.31,-20.596,-40.764,48.193,-10.513,-19.601,19.886,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240134.0,4.2616,-3.763,-0.5977,7.213,16.19,-17.415,-21.241,-42.745,45.63,-10.521,-19.619,19.907,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240141.0,4.3088,-3.6529,-0.7523,7.378,16.918,-18.414,-21.717,-44.841,42.023,-10.53,-19.639,19.925,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240149.0,4.3563,-3.5291,-0.9203,7.932,17.88,-19.614,-21.822,-43.723,42.164,-10.539,-19.658,19.943,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240156.0,4.398,-3.4006,-1.0872,8.023,19.082,-20.485,-21.488,-40.595,45.638,-10.548,-19.676,19.963,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240163.0,4.4437,-3.2672,-1.2628,8.152,19.733,-21.476,-20.783,-39.472,47.333,-10.556,-19.692,19.984,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240171.0,4.483,-3.1269,-1.4388,7.674,20.812,-21.866,-19.933,-41.498,44.665,-10.564,-19.709,20.005,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240178.0,4.5231,-2.982,-1.6199,7.533,20.931,-22.267,-19.213,-44.181,41.963,-10.571,-19.728,20.023,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240185.0,4.5713,-2.823,-1.823,7.094,21.847,-23.167,-18.838,-44.092,43.13,-10.578,-19.747,20.041,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240193.0,4.6128,-2.6561,-2.027,6.783,22.766,-24.41,-18.814,-41.656,46.621,-10.584,-19.765,20.061,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240200.0,4.6567,-2.4919,-2.2309,6.792,23.63,-25.706,-19.15,-40.606,47.135,-10.591,-19.782,20.083,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240207.0,4.7004,-2.3201,-2.4419,6.72,24.622,-26.097,-19.698,-42.35,43.598,-10.598,-19.8,20.103,0.12,-0.11537,-0.12,0.12,-0.11537,-0.12,1.0,1.0
240215.0,4.7396,-2.1465,-2.6501,6.697,25.459,-26.383,-20.31,-44.524,40.998,-10.606,-19.819,20.12,0.12,-0.05768,-0.12,0.12,-0.05768,-0.12,1.0,1.0
240222.0,4.7875,-1.9888,-2.8516,6.827,25.071,-26.337,-20.738,-43.546,42.729,-10.614,-19.838,20.137,0.12,-0.03518,-0.12,0.12,-0.03518,-0.12,1.0,1.0
240229.0,4.8229,-1.826,-3.0456,6.918,24.719,-25.653,-20.8,-40.354,46.356,-10.622,-19.856,20.158,0.12,-0.01654,-0.12,0.12,-0.01654,-0.12,1.0,1.0
240237.0,4.8581,-1.6837,-3.2193,6.939,23.819,-24.562,-20.561,-38.63,46.644,-10.63,-19.871,20.179,0.12,-0.00864,-0.12,0.12,-0.00864,-0.12,1.0,1.0
240244.0,4.8915,-1.555,-3.3781,6.428,22.158,-23.023,-19.968,-40.261,43.558,-10.638,-19.887,20.198,0.12,-0.01711,-0.12,0.12,-0.01711,-0.12,1.0,1.0
240251.0,4.9226,-1.4403,-3.5209,6.223,20.244,-21.22,-19.312,-43.164,42.049,-10.645,-19.905,20.216,0.12,-0.04793,-0.12,0.12,-0.04793,-0.12,1.0,1.0
240259.0,4.9609,-1.3517,-3.6455,6.153,18.874,-19.991,-18.758,-43.754,44.325,-10.651,-19.924,20.235,0.12,-0.07613,-0.12,0.12,-0.07613,-0.12,1.0,1.0
240266.0,4.9899,-1.263,-3.761,6.139,16.773,-17.769,-18.5,-41.511,46.994,-10.658,-19.942,20.256,0.12,-0.11716,-0.12,0.12,-0.11716,-0.12,1.0,1.0
240273.0,5.0252,-1.2018,-3.8558,6.38,14.832,-15.645,-18.616,-39.616,45.536,-10.664,-19.958,20.276,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240281.0,5.057,-1.1463,-3.9418,6.187,13.099,-13.401,-19.034,-40.489,41.679,-10.671,-19.974,20.294,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240288.0,5.0791,-1.1019,-4.007,6.107,11.515,-11.524,-19.616,-42.893,40.545,-10.678,-19.991,20.311,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
240295.0,5.1059,-1.0668,-4.0681,6.555,9.605,-10.062,-20.184,-43.299,43.176,-10.685,-20.01,20.328,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
