t_ms,phi_x_deg,phi_y_deg,phi_z_deg,om_x_dps,om_y_dps,om_z_dps,rho_x,rho_y,rho_z,rho_x_lp,rho_y_lp,rho_z_lp,tau_x,tau_y,tau_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,armed,gain_scale
226715.0,-0.961,0.6986,0.2808,-11.323,-4.741,17.709,-90.04,87.663,-0.065,-93.61,92.863,-23.077,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226723.0,-0.7062,0.5912,0.1307,2.43,-6.618,7.524,-92.22,79.442,0.025,-93.607,92.854,-23.058,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226730.0,-0.478,0.5418,-0.0495,12.825,-6.777,-3.876,-91.275,84.905,0.136,-93.607,92.846,-23.04,-0.12,0.12,-0.06005,0.0,0.0,0.0,0.0,1.0
226738.0,-0.3796,0.559,-0.1648,15.895,-5.605,-11.607,-87.668,85.573,0.173,-93.602,92.841,-23.021,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
226746.0,-0.476,0.6304,-0.1379,10.608,-3.902,-12.146,-92.628,83.205,0.091,-93.601,92.833,-23.003,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
226753.0,-0.7338,0.7183,0.0343,-0.428,-1.5,-5.413,-86.76,86.786,-0.104,-93.596,92.828,-22.984,-0.12,0.12,-0.04789,0.0,0.0,0.0,0.0,1.0
226761.0,-1.0672,0.8003,0.2881,-12.569,-0.555,5.044,-93.975,79.158,-0.364,-93.595,92.819,-22.966,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226769.0,-1.3246,0.8189,0.5274,-21.562,-2.075,17.778,-85.619,86.408,-0.57,-93.591,92.811,-22.948,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226777.0,-1.4218,0.7692,0.673,-18.839,-5.054,21.101,-91.792,83.157,-0.665,-93.587,92.805,-22.93,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226785.0,-1.3284,0.6646,0.6815,-9.395,-8.354,16.753,-89.013,84.194,-0.574,-93.585,92.797,-22.913,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226792.0,-1.1254,0.5508,0.5891,2.9,-11.64,7.321,-92.121,84.905,-0.33,-93.582,92.792,-22.895,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226800.0,-0.8919,0.4604,0.4437,13.447,-13.436,-4.075,-90.278,78.643,-0.031,-93.581,92.781,-22.876,-0.12,0.12,0.10778,0.0,0.0,0.0,0.0,1.0
226808.0,-0.7667,0.428,0.35,17.282,-13.329,-12.35,-87.379,87.235,0.233,-93.576,92.775,-22.858,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
226816.0,-0.8037,0.4371,0.3782,13.968,-11.702,-14.258,-92.023,82.496,0.37,-93.574,92.768,-22.839,-0.12,0.12,-0.09866,0.0,0.0,0.0,0.0,1.0
226824.0,-0.99,0.4677,0.5347,5.02,-9.554,-9.677,-86.643,85.58,0.363,-93.569,92.761,-22.821,-0.12,0.12,0.02358,0.0,0.0,0.0,0.0,1.0
226832.0,-1.239,0.4899,0.7622,-4.876,-7.367,-0.91,-93.407,82.723,0.224,-93.568,92.754,-22.802,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226839.0,-1.4492,0.4738,0.9881,-11.252,-5.867,7.772,-84.942,80.139,0.078,-93.563,92.744,-22.784,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226847.0,-1.5137,0.4073,1.1173,-9.926,-5.861,12.359,-92.007,86.815,0.005,-93.56,92.738,-22.766,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226855.0,-1.4056,0.2698,1.1431,-1.994,-7.184,8.709,-88.186,80.653,0.014,-93.557,92.73,-22.748,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226862.0,-1.1438,0.0844,1.0618,9.293,-9.266,0.241,-91.946,85.981,0.119,-93.554,92.723,-22.729,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226870.0,-0.8321,-0.0901,0.9201,18.948,-10.774,-9.812,-89.569,81.027,0.255,-93.553,92.716,-22.711,-0.12,0.12,0.02804,0.0,0.0,0.0,0.0,1.0
226878.0,-0.5908,-0.2106,0.796,23.728,-10.566,-17.973,-87.137,80.271,0.391,-93.547,92.705,-22.693,-0.00585,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
226886.0,-0.4783,-0.2854,0.7563,22.304,-9.751,-20.855,-91.392,86.518,0.367,-93.545,92.699,-22.674,-0.02061,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
226894.0,-0.5021,-0.3025,0.7968,15.509,-7.274,-18.015,-86.245,80.787,0.268,-93.54,92.691,-22.656,-0.11357,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
226901.0,-0.593,-0.2968,0.8821,6.778,-4.843,-11.079,-93.184,86.191,0.059,-93.538,92.684,-22.638,-0.12,0.12,0.04879,0.0,0.0,0.0,0.0,1.0
226909.0,-0.6774,-0.2874,0.9575,-0.724,-2.735,-3.782,-84.733,79.737,-0.162,-93.533,92.676,-22.62,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226917.0,-0.6771,-0.3018,0.9712,-3.459,-1.538,0.61,-91.319,81.66,-0.319,-93.529,92.666,-22.602,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226925.0,-0.555,-0.347,0.8931,-1.179,-1.067,-0.133,-87.996,85.055,-0.35,-93.527,92.66,-22.584,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226932.0,-0.3146,-0.4198,0.7235,4.804,-1.761,-4.894,-90.999,80.059,-0.298,-93.523,92.65,-22.566,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226940.0,-0.024,-0.5002,0.5112,12.273,-3.911,-11.801,-89.518,85.853,-0.189,-93.521,92.644,-22.548,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
226948.0,0.242,-0.5666,0.3098,17.855,-6.613,-18.911,-86.066,78.394,-0.079,-93.515,92.634,-22.53,0.05228,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
226956.0,0.4088,-0.603,0.1784,16.927,-7.797,-20.182,-91.212,81.813,-0.007,-93.513,92.624,-22.512,0.06856,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
226963.0,0.4648,-0.5962,0.1157,10.976,-7.66,-17.539,-85.329,84.854,0.016,-93.507,92.618,-22.494,-0.04443,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
226971.0,0.4331,-0.5536,0.1059,2.292,-6.528,-12.522,-92.612,80.592,-0.033,-93.505,92.609,-22.476,-0.12,0.12,-0.06325,0.0,0.0,0.0,0.0,1.0
226979.0,0.3684,-0.4971,0.1157,-5.398,-4.522,-7.153,-84.498,85.593,-0.073,-93.5,92.602,-22.458,-0.12,0.12,0.00106,0.0,0.0,0.0,0.0,1.0
226987.0,0.3417,-0.448,0.0945,-9.417,-2.939,-3.766,-89.881,78.026,-0.104,-93.495,92.593,-22.441,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
226994.0,0.3913,-0.4378,0.035,-9.069,-2.614,-3.276,-88.102,82.678,-0.088,-93.492,92.583,-22.423,-0.12,0.12,0.10725,0.0,0.0,0.0,0.0,1.0
227002.0,0.539,-0.4734,-0.0781,-4.897,-3.202,-5.169,-89.2,83.375,-0.013,-93.487,92.576,-22.405,-0.12,0.12,0.02673,0.0,0.0,0.0,0.0,1.0
227010.0,0.7418,-0.5442,-0.212,1.802,-5.004,-8.271,-90.084,80.094,0.078,-93.485,92.566,-22.387,-0.12,0.12,-0.0655,0.0,0.0,0.0,0.0,1.0
227018.0,0.9449,-0.6333,-0.3284,7.496,-7.093,-11.136,-84.429,85.104,0.161,-93.479,92.56,-22.369,-0.06322,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227025.0,1.0956,-0.7033,-0.4109,10.387,-7.8,-11.841,-90.953,76.953,0.189,-93.476,92.549,-22.351,0.05091,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227033.0,1.1462,-0.7246,-0.4407,9.081,-6.667,-10.188,-84.585,82.444,0.176,-93.47,92.539,-22.333,-0.01132,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227041.0,1.0942,-0.6981,-0.4145,2.767,-2.564,-5.65,-91.579,83.154,0.09,-93.466,92.532,-22.315,-0.12,0.12,-0.10102,0.0,0.0,0.0,0.0,1.0
227049.0,1.0043,-0.6354,-0.3857,-2.769,1.177,-1.739,-85.335,80.311,0.006,-93.462,92.522,-22.297,-0.12,0.12,-0.03826,0.0,0.0,0.0,0.0,1.0
227056.0,0.9175,-0.5663,-0.3662,-6.655,4.179,1.26,-87.619,84.554,-0.072,-93.456,92.516,-22.279,-0.12,0.12,0.00794,0.0,0.0,0.0,0.0,1.0
227064.0,0.8847,-0.532,-0.3668,-7.015,5.311,2.391,-89.123,76.852,-0.12,-93.453,92.505,-22.261,-0.12,0.12,0.07492,0.0,0.0,0.0,0.0,1.0
227072.0,0.9308,-0.5503,-0.3951,-4.203,4.505,1.759,-87.253,82.716,-0.118,-93.447,92.495,-22.244,-0.12,0.12,-0.00676,0.0,0.0,0.0,0.0,1.0
227080.0,1.0309,-0.6081,-0.4389,0.803,2.427,0.203,-90.977,81.911,-0.095,-93.446,92.488,-22.226,-0.12,0.12,-0.04229,0.0,0.0,0.0,0.0,1.0
227088.0,1.1479,-0.6784,-0.4874,5.739,0.081,-1.965,-83.392,79.831,-0.051,-93.439,92.477,-22.208,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227095.0,1.2372,-0.7443,-0.5125,9.053,-1.387,-3.6,-90.279,84.101,0.005,-93.434,92.47,-22.191,-0.07888,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227103.0,1.2662,-0.7739,-0.5128,9.269,-1.134,-3.858,-84.801,76.065,0.04,-93.429,92.459,-22.173,-0.03842,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227111.0,1.2286,-0.7441,-0.5043,6.831,0.722,-3.381,-89.526,82.115,0.047,-93.424,92.448,-22.155,-0.11218,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227119.0,1.1534,-0.6819,-0.4895,2.79,3.852,-2.151,-87.058,82.214,0.051,-93.421,92.441,-22.137,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227126.0,1.0685,-0.6005,-0.4838,-1.079,7.217,-1.118,-84.979,79.66,0.033,-93.413,92.431,-22.12,-0.12,0.12,-0.10955,0.0,0.0,0.0,0.0,1.0
227134.0,1.011,-0.5276,-0.4974,-3.098,8.967,-0.32,-90.142,83.682,0.011,-93.411,92.423,-22.102,-0.12,0.12,-0.08954,0.0,0.0,0.0,0.0,1.0
227142.0,1.0034,-0.4881,-0.5283,-1.802,8.645,-0.555,-85.352,76.176,0.015,-93.405,92.412,-22.084,-0.12,0.12,-0.09381,0.0,0.0,0.0,0.0,1.0
227150.0,1.0332,-0.4854,-0.5606,0.895,6.431,-1.039,-91.488,82.025,0.001,-93.402,92.402,-22.066,-0.12,0.12,-0.11298,0.0,0.0,0.0,0.0,1.0
227157.0,1.0968,-0.5113,-0.5991,4.766,3.894,-1.845,-83.34,81.416,0.007,-93.396,92.394,-22.049,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227227.0,1.1865,-0.1879,-1.0038,2.498,4.766,-2.88,-84.927,80.629,-0.058,-93.35,92.304,-21.891,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227235.0,1.2481,-0.2278,-1.0266,3.983,0.672,-1.962,-85.179,81.469,-0.07,-93.342,92.296,-21.873,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227243.0,1.302,-0.2524,-1.0565,5.46,-1.208,-1.77,-87.885,77.917,-0.034,-93.338,92.285,-21.856,-0.09858,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227251.0,1.3446,-0.2417,-1.1095,5.833,-1.094,-2.785,-83.466,83.212,0.004,-93.331,92.277,-21.838,-0.10703,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227258.0,1.3752,-0.1976,-1.183,5.497,0.666,-4.316,-90.334,75.419,0.049,-93.327,92.265,-21.821,-0.07159,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227266.0,1.3971,-0.1232,-1.2775,4.798,3.439,-6.389,-82.222,79.394,0.089,-93.32,92.253,-21.803,-0.10011,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227274.0,1.413,-0.0416,-1.3727,3.835,5.532,-7.413,-88.218,81.977,0.135,-93.314,92.245,-21.786,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227282.0,1.42,0.0207,-1.4405,2.468,6.758,-7.484,-85.746,77.7,0.102,-93.31,92.234,-21.768,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227290.0,1.4281,0.0521,-1.4791,1.04,5.753,-5.897,-87.31,82.953,0.057,-93.303,92.226,-21.751,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227297.0,1.4266,0.0571,-1.4825,0.016,3.408,-3.056,-87.969,76.158,-0.014,-93.3,92.215,-21.734,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227305.0,1.4292,0.0437,-1.472,0.058,1.007,-0.274,-82.08,78.636,-0.085,-93.292,92.202,-21.716,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227313.0,1.4402,0.0238,-1.4637,0.599,-1.038,1.653,-88.667,82.018,-0.106,-93.287,92.194,-21.699,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227320.0,1.4664,0.015,-1.4813,1.634,-2.061,1.748,-82.569,76.831,-0.104,-93.28,92.183,-21.682,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227328.0,1.5071,0.0314,-1.538,3.706,-1.058,-0.799,-88.515,82.526,-0.053,-93.274,92.174,-21.664,-0.11576,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227376.0,1.5634,0.1419,-1.7019,-1.456,-0.065,0.621,-81.419,76.679,-0.041,-93.238,92.11,-21.561,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227383.0,1.5345,0.1173,-1.649,-2.425,-1.545,2.859,-86.775,76.627,-0.054,-93.231,92.097,-21.543,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227391.0,1.5293,0.0935,-1.6206,-2.515,-2.532,3.513,-84.155,82.124,-0.027,-93.225,92.089,-21.526,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227399.0,1.559,0.0727,-1.63,-0.866,-3.225,2.557,-84.413,76.188,0.024,-93.217,92.077,-21.509,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227406.0,1.628,0.0507,-1.6778,1.967,-2.514,-0.882,-87.953,81.062,0.073,-93.213,92.067,-21.492,-0.10441,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227414.0,1.6968,0.0388,-1.7349,3.945,-2.052,-3.533,-80.846,77.567,0.108,-93.204,92.057,-21.475,-0.04167,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227422.0,1.7574,0.0388,-1.7955,4.569,-1.762,-4.975,-88.499,74.499,0.097,-93.199,92.043,-21.457,-0.00537,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227430.0,1.7904,0.0311,-1.821,3.468,-2.0,-4.694,-83.368,82.2,0.067,-93.193,92.033,-21.44,-0.04663,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227438.0,1.7735,0.0264,-1.7996,1.285,-1.784,-2.832,-87.839,76.943,0.009,-93.186,92.023,-21.423,-0.06566,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227445.0,1.7235,0.0249,-1.7482,-1.831,-1.629,-0.082,-84.759,79.93,-0.053,-93.182,92.012,-21.406,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227453.0,1.6704,0.0251,-1.6951,-4.839,-1.325,2.728,-81.975,78.953,-0.099,-93.172,92.002,-21.389,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227461.0,1.6302,0.0235,-1.6534,-5.915,-1.372,4.063,-87.102,73.973,-0.118,-93.167,91.988,-21.372,-0.12,0.12,-0.1094,0.0,0.0,0.0,0.0,1.0
227469.0,1.6219,0.0119,-1.6338,-5.387,-1.285,3.975,-81.1,81.351,-0.101,-93.158,91.978,-21.355,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227476.0,1.6547,-0.0041,-1.6511,-3.102,-1.595,2.107,-88.055,77.011,-0.043,-93.152,91.968,-21.338,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227484.0,1.7136,-0.0337,-1.6811,-0.284,-2.035,-0.061,-82.564,78.038,-0.001,-93.146,91.956,-21.321,-0.11692,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227492.0,1.7908,-0.0759,-1.7172,1.946,-2.78,-1.756,-83.673,79.947,0.041,-93.137,91.946,-21.304,-0.07008,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227500.0,1.8368,-0.109,-1.7311,2.915,-2.513,-2.782,-86.7,72.743,0.054,-93.132,91.932,-21.287,-0.01519,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227507.0,1.833,-0.1381,-1.6989,1.452,-2.121,-1.605,-82.948,79.738,0.027,-93.124,91.921,-21.269,-0.07423,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227515.0,1.7897,-0.1427,-1.6511,-1.112,-1.152,0.836,-88.601,78.755,-0.014,-93.12,91.911,-21.252,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227523.0,1.7175,-0.1321,-1.5893,-4.12,0.543,3.312,-80.466,76.642,-0.028,-93.112,91.899,-21.235,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227531.0,1.6371,-0.1056,-1.5346,-5.927,1.787,4.298,-85.144,80.82,-0.031,-93.103,91.889,-21.219,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227538.0,1.579,-0.0715,-1.5096,-6.337,3.05,4.608,-83.598,73.553,-0.009,-93.097,91.876,-21.202,-0.12,0.12,-0.11738,0.0,0.0,0.0,0.0,1.0
227546.0,1.562,-0.0576,-1.5062,-5.225,3.201,3.98,-82.41,77.594,0.033,-93.088,91.863,-21.185,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227554.0,1.5854,-0.0625,-1.5248,-2.366,2.65,2.306,-87.354,79.449,0.061,-93.083,91.854,-21.168,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227562.0,1.6243,-0.0888,-1.5382,0.97,1.279,0.764,-79.613,74.989,0.068,-93.074,91.841,-21.151,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227569.0,1.6655,-0.1268,-1.5424,3.172,0.205,-0.047,-86.79,80.543,0.052,-93.067,91.831,-21.134,-0.1048,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227577.0,1.6855,-0.162,-1.528,3.571,-0.515,0.274,-83.043,74.337,0.015,-93.06,91.819,-21.117,-0.06863,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227585.0,1.6709,-0.181,-1.495,2.626,-0.189,1.209,-85.521,74.784,-0.044,-93.053,91.804,-21.1,-0.09165,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227593.0,1.6142,-0.1761,-1.4431,0.447,1.047,2.364,-85.332,80.68,-0.062,-93.048,91.794,-21.083,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227600.0,1.5278,-0.1405,-1.3912,-3.015,4.106,3.613,-79.86,75.053,-0.054,-93.037,91.782,-21.066,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227608.0,1.4492,-0.0892,-1.3626,-4.855,5.635,3.5,-86.349,79.246,-0.043,-93.031,91.771,-21.049,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227616.0,1.3994,-0.0419,-1.3588,-4.708,6.624,3.105,-80.474,76.663,0.011,-93.022,91.76,-21.033,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227624.0,1.386,-0.0106,-1.3759,-3.313,5.787,1.489,-85.229,73.013,0.035,-93.014,91.745,-21.016,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227631.0,1.4111,-0.0163,-1.3955,-0.546,4.033,0.687,-83.531,80.182,0.065,-93.008,91.734,-20.999,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227639.0,1.445,-0.0394,-1.4069,1.703,1.674,0.058,-80.361,75.336,0.042,-92.998,91.723,-20.982,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227647.0,1.4801,-0.0743,-1.408,3.294,-0.534,0.357,-86.859,77.006,0.008,-92.992,91.71,-20.965,-0.11296,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227655.0,1.4941,-0.0992,-1.3978,3.07,-1.576,0.354,-81.196,78.407,-0.01,-92.984,91.7,-20.949,-0.11631,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227662.0,1.4764,-0.1058,-1.3737,1.991,-1.06,1.13,-87.249,71.441,-0.048,-92.978,91.685,-20.932,-0.10664,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227670.0,1.4285,-0.0755,-1.3553,-0.398,0.571,1.464,-81.494,78.25,-0.067,-92.97,91.672,-20.915,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227678.0,1.3661,-0.0207,-1.3462,-2.717,2.793,1.35,-81.457,77.628,-0.025,-92.96,91.662,-20.898,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227686.0,1.3082,0.0513,-1.3584,-4.236,4.702,0.749,-84.847,75.001,-0.008,-92.954,91.649,-20.882,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227694.0,1.27,0.1169,-1.3841,-3.694,4.793,-0.202,-79.557,79.52,0.038,-92.944,91.638,-20.865,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227701.0,1.2622,0.157,-1.4153,-2.56,3.936,-0.373,-86.703,72.497,0.066,-92.937,91.625,-20.848,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227709.0,1.2841,0.159,-1.4392,-0.867,1.895,-0.342,-80.04,75.701,0.051,-92.929,91.61,-20.832,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227717.0,1.313,0.1358,-1.4455,0.669,-0.702,0.085,-82.598,78.767,0.009,-92.919,91.6,-20.815,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227725.0,1.3333,0.0975,-1.4286,1.644,-2.222,1.159,-84.814,73.532,-0.026,-92.913,91.587,-20.798,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227732.0,1.3356,0.0682,-1.4023,1.133,-3.148,1.961,-81.241,78.835,-0.063,-92.904,91.575,-20.782,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227740.0,1.319,0.0582,-1.376,0.175,-2.241,2.436,-86.918,74.608,-0.073,-92.898,91.563,-20.765,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227748.0,1.2861,0.0725,-1.3571,-1.145,-0.866,2.168,-78.963,72.115,-0.062,-92.889,91.547,-20.749,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227756.0,1.2508,0.1029,-1.3513,-1.997,1.27,1.625,-83.121,79.469,-0.029,-92.88,91.536,-20.732,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227764.0,1.2164,0.1489,-1.3617,-2.681,2.986,0.487,-82.494,74.413,0.028,-92.872,91.524,-20.715,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227771.0,1.1999,0.1818,-1.3772,-2.645,3.669,-0.126,-80.387,76.677,0.073,-92.862,91.511,-20.699,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227779.0,1.1898,0.206,-1.3907,-2.079,2.748,-0.617,-85.929,77.157,0.091,-92.856,91.5,-20.682,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227787.0,1.2017,0.1934,-1.3903,-1.338,0.524,-0.507,-78.12,71.081,0.075,-92.846,91.485,-20.666,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227794.0,1.2064,0.1627,-1.3651,-0.992,-1.864,0.477,-84.061,77.735,0.028,-92.837,91.472,-20.649,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227802.0,1.2126,0.1224,-1.3321,-0.983,-3.766,1.946,-82.522,76.027,-0.023,-92.83,91.461,-20.633,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227841.0,1.1823,0.1074,-1.2872,-2.752,0.831,-1.41,-80.185,78.338,0.046,-92.786,91.395,-20.55,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227849.0,1.1675,0.143,-1.307,-2.207,2.096,-2.479,-81.312,72.981,0.103,-92.776,91.382,-20.534,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227857.0,1.1512,0.1713,-1.3182,-1.918,2.206,-2.456,-84.476,77.531,0.109,-92.77,91.369,-20.517,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227864.0,1.1341,0.1761,-1.3058,-1.919,1.298,-1.547,-77.36,74.515,0.075,-92.758,91.357,-20.501,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227872.0,1.1211,0.1574,-1.2746,-1.227,0.092,0.447,-84.479,71.113,0.022,-92.75,91.341,-20.485,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227880.0,1.1028,0.1267,-1.2264,-1.398,-1.485,1.984,-80.888,78.138,-0.058,-92.742,91.329,-20.468,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227888.0,1.0933,0.0902,-1.1814,-0.946,-2.911,4.015,-82.879,73.644,-0.108,-92.733,91.316,-20.452,-0.12,0.12,-0.06898,0.0,0.0,0.0,0.0,1.0
227895.0,1.0817,0.071,-1.1511,-0.706,-2.646,3.934,-83.628,74.565,-0.134,-92.726,91.302,-20.436,-0.12,0.12,-0.06956,0.0,0.0,0.0,0.0,1.0
227903.0,1.0777,0.0671,-1.1432,0.506,-1.024,2.791,-77.382,76.88,-0.096,-92.715,91.291,-20.419,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227911.0,1.0777,0.0872,-1.1629,1.253,0.418,0.602,-83.929,69.694,-0.025,-92.706,91.275,-20.403,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227919.0,1.0825,0.1155,-1.1952,1.912,2.263,-1.269,-78.95,74.99,0.039,-92.697,91.26,-20.387,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227926.0,1.0812,0.1497,-1.2272,2.23,3.506,-2.619,-81.694,76.803,0.096,-92.687,91.249,-20.37,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227934.0,1.0733,0.1738,-1.2428,1.946,3.57,-3.244,-83.266,72.349,0.124,-92.68,91.234,-20.354,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227942.0,1.0651,0.1784,-1.239,1.276,2.89,-2.106,-76.968,77.408,0.11,-92.668,91.222,-20.338,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
227950.0,1.0465,0.1697,-1.212,0.209,1.348,-0.448,-84.224,72.781,0.063,-92.659,91.209,-20.321,-0.12,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
