30153	-4.960	-38.417	33.049	-13.16	-2.68	12.47	-0.047	0.024	-0.045	-0.1200	-0.1200	0.1021	0.0000	0.0000	0.0000	0	1.00
30161	-5.066	-38.479	33.015	-13.26	-2.63	12.52	-0.028	0.016	-0.026	-0.1200	-0.1200	0.1016	0.0000	0.0000	0.0000	0	1.00
30168	-5.170	-38.537	32.981	-13.93	-2.66	11.96	-0.003	0.001	-0.019	-0.1200	-0.1200	0.0882	0.0000	0.0000	0.0000	0	1.00
30175	-5.271	-38.598	32.952	-13.58	-2.92	11.87	0.011	-0.013	0.009	-0.1200	-0.1200	0.0921	0.0000	0.0000	0.0000	0	1.00
30183	-5.360	-38.655	32.929	-12.93	-3.16	11.03	0.020	-0.030	0.024	-0.1200	-0.1200	0.0872	0.0000	0.0000	0.0000	0	1.00
30190	-5.443	-38.712	32.911	-11.81	-4.14	10.05	0.012	-0.011	0.051	-0.1200	-0.1200	0.0907	0.0000	0.0000	0.0000	0	1.00
30198	-5.524	-38.770	32.896	-11.34	-4.99	9.47	0.014	0.012	0.056	-0.1200	-0.1200	0.0937	0.0000	0.0000	0.0000	0	1.00
30205	-5.612	-38.834	32.880	-10.31	-5.91	9.15	-0.016	0.017	0.062	-0.1200	-0.1200	0.1058	0.0000	0.0000	0.0000	0	1.00
30213	-5.709	-38.902	32.862	-9.87	-6.76	8.82	-0.001	0.024	0.045	-0.1200	-0.1200	0.1123	0.0000	0.0000	0.0000	0	1.00
30220	-5.813	-38.971	32.837	-9.91	-7.21	8.89	-0.001	0.000	0.016	-0.1200	-0.1200	0.1171	0.0000	0.0000	0.0000	0	1.00
30228	-5.919	-39.039	32.811	-10.18	-7.48	8.80	0.000	0.014	0.002	-0.1200	-0.1200	0.1160	0.0000	0.0000	0.0000	0	1.00
30235	-6.019	-39.105	32.787	-10.18	-7.68	8.26	0.011	-0.003	-0.010	-0.1200	-0.1200	0.1098	0.0000	0.0000	0.0000	0	1.00
30243	-6.108	-39.165	32.766	-9.63	-8.26	7.85	0.013	-0.017	-0.025	-0.1200	-0.1200	0.1136	0.0000	0.0000	0.0000	0	1.00
30250	-6.178	-39.216	32.754	-8.96	-8.64	6.61	0.013	-0.023	-0.025	-0.1200	-0.1200	0.1042	0.0000	0.0000	0.0000	0	1.00
30257	-6.229	-39.261	32.754	-7.55	-9.51	5.65	-0.000	-0.017	-0.023	-0.1200	-0.1200	0.1094	0.0000	0.0000	0.0000	0	1.00
30265	-6.267	-39.302	32.761	-6.46	-10.21	4.52	-0.025	0.000	-0.023	-0.1200	-0.1200	0.1080	0.0000	0.0000	0.0000	0	1.00
30272	-6.298	-39.341	32.771	-5.72	-10.85	3.79	-0.040	-0.002	-0.001	-0.1200	-0.1200	0.1091	0.0000	0.0000	0.0000	0	1.00
30280	-6.326	-39.381	32.785	-5.36	-11.55	3.28	-0.034	-0.021	0.008	-0.1200	-0.1200	0.1107	0.0000	0.0000	0.0000	0	1.00
30287	-6.349	-39.420	32.803	-5.02	-11.96	3.03	-0.030	0.003	0.002	-0.1200	-0.1200	0.1137	0.0000	0.0000	0.0000	0	1.00
30294	-6.370	-39.459	32.822	-4.64	-12.41	2.15	-0.022	0.007	-0.009	-0.1200	-0.1200	0.1079	0.0000	0.0000	0.0000	0	1.00
30302	-6.387	-39.497	32.844	-4.39	-12.54	1.60	-0.027	0.025	0.002	-0.1200	-0.1200	0.1029	0.0000	0.0000	0.0000	0	1.00
30309	-6.396	-39.530	32.869	-3.99	-13.27	0.88	-0.006	0.029	-0.006	-0.1200	-0.1200	0.1021	0.0000	0.0000	0.0000	0	1.00
30316	-6.397	-39.560	32.897	-3.43	-13.38	0.33	0.003	0.014	-0.006	-0.1200	-0.1200	0.0996	0.0000	0.0000	0.0000	0	1.00
30324	-6.390	-39.586	32.928	-2.66	-13.79	-0.25	0.003	0.044	0.002	-0.1200	-0.1200	0.1011	0.0000	0.0000	0.0000	0	1.00
30331	-6.376	-39.609	32.963	-1.77	-14.34	-1.22	0.009	0.038	0.011	-0.1200	-0.1200	0.0988	0.0000	0.0000	0.0000	0	1.00
30339	-6.356	-39.629	33.000	-0.91	-14.73	-2.22	0.019	0.006	-0.001	-0.1200	-0.1200	0.0947	0.0000	0.0000	0.0000	0	1.00
30346	-6.334	-39.646	33.036	-0.06	-14.90	-2.91	0.010	0.018	0.008	-0.1200	-0.1200	0.0930	0.0000	0.0000	0.0000	0	1.00
30353	-6.309	-39.663	33.075	0.63	-15.16	-3.34	0.018	-0.016	0.013	-0.1200	-0.1200	0.0947	0.0000	0.0000	0.0000	0	1.00
30361	-6.281	-39.679	33.114	0.93	-14.97	-3.83	0.028	-0.047	-0.011	-0.1200	-0.1200	0.0880	0.0000	0.0000	0.0000	0	1.00
30368	-6.245	-39.693	33.160	1.02	-15.17	-4.03	0.049	-0.064	-0.017	-0.1200	-0.1200	0.0876	0.0000	0.0000	0.0000	0	1.00
30376	-6.200	-39.702	33.209	0.98	-15.23	-4.35	0.043	-0.057	-0.023	-0.1200	-0.1200	0.0831	0.0000	0.0000	0.0000	0	1.00
30383	-6.143	-39.708	33.265	1.41	-15.20	-3.97	0.038	-0.019	-0.032	-0.1149	-0.1200	0.0920	0.0000	0.0000	0.0000	0	1.00
30391	-6.075	-39.707	33.324	1.93	-15.73	-4.07	0.009	-0.012	-0.032	-0.1099	-0.1200	0.0996	0.0000	0.0000	0.0000	0	1.00
30398	-5.991	-39.699	33.390	2.48	-16.00	-4.34	-0.012	0.006	-0.019	-0.1037	-0.1200	0.1025	0.0000	0.0000	0.0000	0	1.00
30405	-5.900	-39.689	33.460	3.54	-16.17	-4.60	-0.023	0.033	0.002	-0.0871	-0.1200	0.1089	0.0000	0.0000	0.0000	0	1.00
30413	-5.805	-39.673	33.528	4.17	-16.29	-5.32	-0.049	0.044	0.016	-0.0818	-0.1200	0.1044	0.0000	0.0000	0.0000	0	1.00
30420	-5.714	-39.659	33.594	4.56	-15.76	-5.83	-0.057	0.027	0.032	-0.0745	-0.1200	0.0952	0.0000	0.0000	0.0000	0	1.00
30427	-5.630	-39.645	33.655	4.44	-15.04	-5.89	-0.050	0.013	0.023	-0.0721	-0.1200	0.0868	0.0000	0.0000	0.0000	0	1.00
30435	-5.552	-39.636	33.714	4.01	-14.64	-5.66	-0.023	-0.007	0.016	-0.0753	-0.1200	0.0830	0.0000	0.0000	0.0000	0	1.00
30442	-5.474	-39.628	33.776	3.59	-13.82	-5.53	0.003	-0.011	0.006	-0.0762	-0.1200	0.0740	0.0000	0.0000	0.0000	0	1.00
30450	-5.392	-39.618	33.838	3.04	-13.38	-4.99	0.020	0.003	-0.015	-0.0792	-0.1200	0.0734	0.0000	0.0000	0.0000	0	1.00
30457	-5.301	-39.605	33.906	3.24	-13.37	-4.46	0.043	0.013	-0.016	-0.0713	-0.1200	0.0827	0.0000	0.0000	0.0000	0	1.00
30464	-5.207	-39.593	33.976	4.01	-13.41	-4.24	0.041	-0.031	-0.032	-0.0555	-0.1200	0.0926	0.0000	0.0000	0.0000	0	1.00
30472	-5.101	-39.576	34.053	4.53	-13.82	-4.14	0.025	-0.015	-0.041	-0.0480	-0.1200	0.1022	0.0000	0.0000	0.0000	0	1.00
30480	-5.004	-39.559	34.122	5.40	-13.95	-3.92	0.010	0.016	-0.041	-0.0311	-0.1200	0.1137	0.0000	0.0000	0.0000	0	1.00
30487	-4.916	-39.542	34.183	5.60	-13.55	-3.78	-0.009	0.005	-0.012	-0.0234	-0.1200	0.1137	0.0000	0.0000	0.0000	0	1.00
30494	-4.835	-39.529	34.242	5.43	-12.88	-3.45	0.000	-0.008	-0.024	-0.0189	-0.1200	0.1110	0.0000	0.0000	0.0000	0	1.00
30502	-4.768	-39.519	34.291	4.75	-11.84	-2.85	-0.002	-0.018	-0.002	-0.0195	-0.1200	0.1049	0.0000	0.0000	0.0000	0	1.00
30509	-4.703	-39.507	34.336	3.78	-10.90	-2.60	0.010	-0.018	-0.000	-0.0289	-0.1200	0.0921	0.0000	0.0000	0.0000	0	1.00
30517	-4.637	-39.496	34.384	3.13	-10.25	-1.87	0.019	-0.051	0.003	-0.0306	-0.1200	0.0918	0.0000	0.0000	0.0000	0	1.00
30524	-4.563	-39.483	34.436	2.44	-9.58	-1.54	0.010	-0.025	0.021	-0.0359	-0.1200	0.0849	0.0000	0.0000	0.0000	0	1.00
30532	-4.473	-39.466	34.499	2.74	-9.82	-1.17	0.013	0.005	0.005	-0.0293	-0.1200	0.0949	0.0000	0.0000	0.0000	0	1.00
30539	-4.381	-39.448	34.562	3.28	-10.01	-0.67	-0.023	0.040	0.019	-0.0168	-0.1200	0.1084	0.0000	0.0000	0.0000	0	1.00
30547	-4.291	-39.432	34.625	3.69	-10.14	-0.63	-0.016	0.050	0.019	-0.0098	-0.1200	0.1135	0.0000	0.0000	0.0000	0	1.00
30554	-4.209	-39.416	34.683	3.84	-9.80	-0.38	-0.035	0.063	0.034	-0.0026	-0.1200	0.1154	0.0000	0.0000	0.0000	0	1.00
30562	-4.140	-39.407	34.735	3.47	-9.31	0.03	-0.036	0.020	0.033	-0.0028	-0.1200	0.1139	0.0000	0.0000	0.0000	0	1.00
30569	-4.089	-39.401	34.773	2.41	-8.43	0.31	-0.009	0.031	0.024	-0.0139	-0.1196	0.1013	0.0000	0.0000	0.0000	0	1.00
30577	-4.049	-39.399	34.806	1.40	-7.15	0.89	0.012	0.019	0.008	-0.0190	-0.1121	0.0901	0.0000	0.0000	0.0000	0	1.00
30584	-4.018	-39.399	34.834	0.35	-6.33	1.54	0.041	-0.039	-0.009	-0.0276	-0.1126	0.0836	0.0000	0.0000	0.0000	0	1.00
30591	-3.982	-39.399	34.865	-0.24	-5.83	1.95	0.059	-0.040	-0.012	-0.0318	-0.1128	0.0804	0.0000	0.0000	0.0000	0	1.00
30599	-3.940	-39.397	34.900	-0.07	-5.77	1.93	0.063	-0.018	-0.016	-0.0283	-0.1103	0.0809	0.0000	0.0000	0.0000	0	1.00
30606	-3.894	-39.394	34.938	0.31	-5.74	2.05	0.038	-0.005	-0.010	-0.0201	-0.1080	0.0854	0.0000	0.0000	0.0000	0	1.00
30613	-3.851	-39.392	34.974	0.97	-6.04	2.01	0.001	-0.033	0.002	-0.0103	-0.1075	0.0929	0.0000	0.0000	0.0000	0	1.00
30621	-3.818	-39.394	35.006	1.62	-6.08	1.71	-0.042	-0.007	0.015	-0.0007	-0.1006	0.0942	0.0000	0.0000	0.0000	0	1.00
30628	-3.800	-39.401	35.029	1.56	-6.09	1.88	-0.049	0.028	0.012	-0.0006	-0.1027	0.0962	0.0000	0.0000	0.0000	0	1.00
30635	-3.799	-39.414	35.042	0.98	-5.52	2.10	-0.063	0.020	-0.004	-0.0055	-0.0999	0.0896	0.0000	0.0000	0.0000	0	1.00
30643	-3.811	-39.432	35.048	0.25	-5.14	2.66	-0.044	-0.016	0.000	-0.0121	-0.1042	0.0885	0.0000	0.0000	0.0000	0	1.00
30650	-3.831	-39.452	35.050	-0.75	-4.53	2.75	-0.020	-0.028	-0.009	-0.0258	-0.1029	0.0760	0.0000	0.0000	0.0000	0	1.00
30658	-3.849	-39.471	35.053	-1.41	-4.23	2.79	-0.011	-0.003	-0.008	-0.0355	-0.1034	0.0686	0.0000	0.0000	0.0000	0	1.00
30665	-3.849	-39.482	35.063	-1.35	-3.89	2.70	0.000	0.004	0.006	-0.0326	-0.0967	0.0646	0.0000	0.0000	0.0000	0	1.00
30672	-3.842	-39.489	35.076	-0.67	-4.12	1.61	-0.002	0.003	0.013	-0.0299	-0.0854	0.0561	0.0000	0.0000	0.0000	0	1.00
30680	-3.821	-39.490	35.096	0.62	-4.62	0.94	-0.022	0.027	0.031	-0.0149	-0.0778	0.0612	0.0000	0.0000	0.0000	0	1.00
30688	-3.797	-39.492	35.119	1.52	-4.85	-0.16	-0.034	0.040	0.051	-0.0081	-0.0649	0.0545	0.0000	0.0000	0.0000	0	1.00
30695	-3.779	-39.495	35.137	2.13	-4.57	-0.73	-0.031	0.009	0.045	0.0008	-0.0506	0.0483	0.0000	0.0000	0.0000	0	1.00
30702	-3.775	-39.504	35.150	2.17	-4.36	-1.30	-0.016	0.006	0.038	-0.0013	-0.0419	0.0383	0.0000	0.0000	0.0000	0	1.00
30710	-3.781	-39.516	35.157	1.59	-3.82	-1.79	-0.002	-0.014	0.005	-0.0120	-0.0332	0.0214	0.0000	0.0000	0.0000	0	1.00
30718	-3.788	-39.530	35.164	1.31	-3.19	-1.93	0.032	0.003	-0.007	-0.0137	-0.0239	0.0113	0.0000	0.0000	0.0000	0	1.00
30725	-3.794	-39.542	35.170	1.12	-2.89	-2.14	0.052	-0.043	-0.019	-0.0167	-0.0186	0.0038	0.0000	0.0000	0.0000	0	1.00
30732	-3.790	-39.548	35.180	1.71	-2.83	-3.11	0.048	-0.019	-0.039	-0.0128	-0.0045	-0.0063	0.0000	0.0000	0.0000	0	1.00
30740	-3.768	-39.546	35.198	2.50	-3.27	-3.47	0.039	-0.001	-0.035	-0.0039	-0.0025	-0.0010	0.0000	0.0000	0.0000	0	1.00
30748	-3.739	-39.541	35.218	3.44	-3.67	-4.64	0.031	0.022	-0.027	0.0016	0.0087	-0.0071	0.0000	0.0000	0.0000	0	1.00
30755	-3.705	-39.532	35.239	4.58	-4.03	-5.42	-0.005	0.016	-0.018	0.0142	0.0186	-0.0061	0.0000	0.0000	0.0000	0	1.00
30762	-3.671	-39.520	35.257	4.77	-4.24	-5.72	-0.012	0.005	-0.014	0.0140	0.0193	-0.0070	0.0000	0.0000	0.0000	0	1.00
30770	-3.644	-39.510	35.271	5.07	-4.22	-6.04	-0.029	0.036	-0.003	0.0172	0.0247	-0.0096	0.0000	0.0000	0.0000	0	1.00
30777	-3.613	-39.494	35.283	4.61	-3.93	-6.19	-0.016	0.021	-0.002	0.0096	0.0272	-0.0181	0.0000	0.0000	0.0000	0	1.00
30785	-3.582	-39.476	35.293	4.38	-3.41	-6.27	-0.006	0.016	0.019	0.0085	0.0346	-0.0259	0.0000	0.0000	0.0000	0	1.00
30792	-3.543	-39.453	35.305	4.15	-3.21	-6.34	0.015	-0.018	0.014	0.0050	0.0366	-0.0306	0.0000	0.0000	0.0000	0	1.00
30799	-3.494	-39.427	35.323	4.45	-3.57	-6.27	0.013	0.005	0.021	0.0085	0.0324	-0.0239	0.0000	0.0000	0.0000	0	1.00
30807	-3.426	-39.392	35.348	4.87	-3.76	-6.29	-0.001	-0.005	0.014	0.0148	0.0327	-0.0191	0.0000	0.0000	0.0000	0	1.00
30815	-3.348	-39.352	35.378	5.52	-4.22	-6.49	0.011	-0.025	0.012	0.0221	0.0321	-0.0126	0.0000	0.0000	0.0000	0	1.00
30822	-3.269	-39.312	35.409	6.07	-4.96	-6.29	0.006	0.009	-0.004	0.0285	0.0225	0.0017	0.0000	0.0000	0.0000	0	1.00
30829	-3.189	-39.271	35.439	6.54	-5.18	-6.34	-0.007	-0.016	-0.004	0.0353	0.0231	0.0068	0.0000	0.0000	0.0000	0	1.00
30837	-3.113	-39.232	35.468	6.39	-5.49	-5.88	-0.011	0.006	-0.013	0.0339	0.0128	0.0152	0.0000	0.0000	0.0000	0	1.00
30845	-3.051	-39.199	35.490	6.14	-5.10	-5.58	0.014	-0.037	-0.015	0.0342	0.0145	0.0139	0.0000	0.0000	0.0000	0	1.00
30852	-2.992	-39.169	35.512	5.86	-4.72	-5.47	0.026	-0.017	-0.014	0.0326	0.0174	0.0099	0.0000	0.0000	0.0000	0	1.00
30859	-2.943	-39.145	35.533	4.83	-4.22	-5.48	0.030	-0.027	-0.007	0.0171	0.0180	-0.0032	0.0000	0.0000	0.0000	0	1.00
30867	-2.889	-39.123	35.559	4.56	-4.19	-5.02	0.035	-0.017	-0.010	0.0157	0.0122	0.0011	0.0000	0.0000	0.0000	0	1.00
30875	-2.831	-39.104	35.591	4.14	-4.23	-4.46	0.037	-0.016	0.005	0.0120	0.0034	0.0064	0.0000	0.0000	0.0000	0	1.00
30882	-2.764	-39.084	35.631	4.21	-4.79	-4.07	0.019	0.025	-0.006	0.0122	-0.0087	0.0179	0.0000	0.0000	0.0000	0	1.00
30889	-2.694	-39.064	35.673	4.56	-5.43	-4.10	0.003	0.024	-0.001	0.0138	-0.0160	0.0261	0.0000	0.0000	0.0000	0	1.00
30897	-2.620	-39.043	35.717	5.27	-5.69	-3.92	-0.036	0.062	0.013	0.0266	-0.0164	0.0369	0.0000	0.0000	0.0000	0	1.00
30905	-2.551	-39.022	35.758	5.06	-5.81	-4.22	-0.035	0.053	0.007	0.0195	-0.0173	0.0320	0.0000	0.0000	0.0000	0	1.00
30912	-2.494	-39.003	35.789	5.00	-5.60	-4.26	-0.043	0.016	0.018	0.0195	-0.0140	0.0288	0.0000	0.0000	0.0000	0	1.00
30919	-2.444	-38.986	35.817	4.65	-5.01	-4.19	-0.039	0.009	0.027	0.0179	-0.0077	0.0217	0.0000	0.0000	0.0000	0	1.00
30927	-2.398	-38.968	35.840	3.79	-4.40	-3.84	-0.010	-0.022	0.013	0.0091	-0.0076	0.0143	0.0000	0.0000	0.0000	0	1.00
30935	-2.359	-38.951	35.857	2.92	-3.35	-3.48	0.011	-0.045	0.009	0.0032	-0.0005	0.0029	0.0000	0.0000	0.0000	0	1.00
30942	-2.319	-38.931	35.874	2.36	-3.00	-3.48	0.023	-0.064	0.011	-0.0048	0.0008	-0.0048	0.0000	0.0000	0.0000	0	1.00
30949	-2.272	-38.909	35.894	2.62	-3.23	-3.62	0.030	-0.063	-0.005	-0.0026	0.0005	-0.0027	0.0000	0.0000	0.0000	0	1.00
30957	-2.214	-38.883	35.919	3.49	-3.47	-4.04	0.009	-0.033	0.000	0.0086	0.0068	0.0004	0.0000	0.0000	0.0000	0	1.00
30965	-2.153	-38.857	35.947	4.28	-3.85	-4.34	-0.006	-0.012	-0.024	0.0182	0.0093	0.0059	0.0000	0.0000	0.0000	0	1.00
30972	-2.100	-38.834	35.971	4.44	-4.23	-4.54	-0.011	0.019	-0.009	0.0168	0.0063	0.0076	0.0000	0.0000	0.0000	0	1.00
30979	-2.060	-38.815	35.989	4.44	-3.90	-4.56	-0.022	0.024	-0.022	0.0192	0.0117	0.0044	0.0000	0.0000	0.0000	0	1.00
30987	-2.035	-38.805	36.001	3.61	-3.67	-4.07	-0.004	0.049	-0.034	0.0092	0.0048	0.0028	0.0000	0.0000	0.0000	0	1.00
30995	-2.015	-38.796	36.010	2.66	-3.15	-3.63	0.032	0.063	-0.029	-0.0014	0.0021	-0.0033	0.0000	0.0000	0.0000	0	1.00
31002	-1.994	-38.789	36.020	2.05	-2.59	-3.16	0.032	0.050	-0.034	-0.0050	0.0023	-0.0064	0.0000	0.0000	0.0000	0	1.00
31009	-1.968	-38.778	36.034	1.81	-2.73	-3.21	0.038	0.037	-0.026	-0.0109	-0.0013	-0.0078	0.0000	0.0000	0.0000	0	1.00
31017	-1.927	-38.764	36.056	2.19	-2.95	-2.83	0.028	-0.004	-0.009	-0.0026	-0.0055	0.0029	0.0000	0.0000	0.0000	0	1.00
31024	-1.875	-38.745	36.083	2.72	-3.37	-3.16	0.002	-0.013	0.014	0.0018	-0.0052	0.0062	0.0000	0.0000	0.0000	0	1.00
31031	-1.822	-38.725	36.110	3.39	-4.07	-2.91	-0.034	0.000	0.019	0.0111	-0.0137	0.0217	0.0000	0.0000	0.0000	0	1.00
31039	-1.773	-38.706	36.135	3.81	-4.57	-2.63	-0.049	0.003	0.034	0.0175	-0.0209	0.0339	0.0000	0.0000	0.0000	0	1.00
31046	-1.732	-38.688	36.154	3.72	-4.66	-2.56	-0.040	-0.015	0.023	0.0158	-0.0238	0.0351	0.0000	0.0000	0.0000	0	1.00
31054	-1.700	-38.674	36.168	2.88	-4.21	-1.85	-0.028	-0.016	0.023	0.0089	-0.0292	0.0346	0.0000	0.0000	0.0000	0	1.00
31061	-1.681	-38.662	36.173	1.77	-3.67	-1.48	0.000	-0.050	0.019	-0.0052	-0.0322	0.0260	0.0000	0.0000	0.0000	0	1.00
31068	-1.659	-38.648	36.178	1.23	-3.02	-1.70	0.016	-0.034	0.001	-0.0121	-0.0238	0.0125	0.0000	0.0000	0.0000	0	1.00
31076	-1.636	-38.633	36.184	0.82	-2.96	-1.99	0.017	-0.051	0.019	-0.0215	-0.0233	0.0043	0.0000	0.0000	0.0000	0	1.00
31083	-1.606	-38.617	36.195	0.96	-2.75	-2.22	0.025	-0.038	0.016	-0.0193	-0.0169	0.0001	0.0000	0.0000	0.0000	0	1.00
31091	-1.570	-38.602	36.212	0.84	-2.80	-2.27	0.012	-0.010	0.003	-0.0222	-0.0181	-0.0011	0.0000	0.0000	0.0000	0	1.00
31098	-1.539	-38.591	36.229	0.79	-3.21	-1.81	0.012	0.006	-0.010	-0.0226	-0.0291	0.0090	0.0000	0.0000	0.0000	0	1.00
31105	-1.509	-38.586	36.250	0.88	-3.85	-1.16	-0.009	0.004	-0.022	-0.0205	-0.0446	0.0253	0.0000	0.0000	0.0000	0	1.00
31113	-1.485	-38.583	36.269	0.48	-4.08	-0.53	-0.000	0.051	-0.043	-0.0247	-0.0570	0.0335	0.0000	0.0000	0.0000	0	1.00
31121	-1.465	-38.583	36.286	0.38	-4.25	-0.26	-0.005	0.041	-0.038	-0.0257	-0.0628	0.0382	0.0000	0.0000	0.0000	0	1.00
31128	-1.450	-38.584	36.300	0.03	-4.25	0.09	-0.003	0.025	-0.049	-0.0295	-0.0685	0.0405	0.0000	0.0000	0.0000	0	1.00
31135	-1.442	-38.586	36.309	-0.02	-4.01	-0.10	-0.005	0.027	-0.043	-0.0302	-0.0633	0.0350	0.0000	0.0000	0.0000	0	1.00
31143	-1.433	-38.587	36.319	-0.00	-3.89	-0.34	-0.004	-0.022	-0.008	-0.0309	-0.0593	0.0307	0.0000	0.0000	0.0000	0	1.00
31151	-1.426	-38.588	36.325	0.25	-3.89	-0.59	-0.002	-0.029	0.024	-0.0282	-0.0551	0.0289	0.0000	0.0000	0.0000	0	1.00
31158	-1.423	-38.590	36.330	0.07	-3.67	-1.15	-0.001	-0.049	0.056	-0.0343	-0.0479	0.0172	0.0000	0.0000	0.0000	0	1.00
31165	-1.421	-38.593	36.334	-0.17	-3.52	-1.18	-0.007	-0.031	0.063	-0.0378	-0.0471	0.0135	0.0000	0.0000	0.0000	0	1.00
31173	-1.423	-38.599	36.339	-0.10	-3.54	-1.02	-0.006	-0.033	0.062	-0.0354	-0.0482	0.0166	0.0000	0.0000	0.0000	0	1.00
31180	-1.424	-38.608	36.346	-0.50	-3.38	-0.77	-0.010	-0.040	0.060	-0.0398	-0.0509	0.0155	0.0000	0.0000	0.0000	0	1.00
31188	-1.426	-38.616	36.353	-0.69	-3.46	-0.93	-0.004	-0.011	0.051	-0.0452	-0.0521	0.0123	0.0000	0.0000	0.0000	0	1.00
31196	-1.423	-38.622	36.361	-0.65	-3.18	-0.83	-0.014	-0.005	0.015	-0.0416	-0.0484	0.0117	0.0000	0.0000	0.0000	0	1.00
31203	-1.415	-38.624	36.370	-0.70	-3.18	-1.08	-0.008	-0.018	0.007	-0.0446	-0.0465	0.0074	0.0000	0.0000	0.0000	0	1.00
31211	-1.403	-38.623	36.380	-0.40	-3.07	-1.49	-0.019	0.039	0.006	-0.0414	-0.0388	0.0028	0.0000	0.0000	0.0000	0	1.00
31218	-1.384	-38.618	36.391	0.34	-2.84	-2.04	-0.030	0.009	-0.025	-0.0302	-0.0247	-0.0014	0.0000	0.0000	0.0000	0	1.00
31226	-1.365	-38.613	36.403	0.85	-2.85	-2.65	-0.016	0.029	-0.011	-0.0254	-0.0155	-0.0062	0.0000	0.0000	0.0000	0	1.00
31233	-1.347	-38.609	36.415	0.83	-2.95	-2.74	-0.014	0.008	-0.037	-0.0272	-0.0164	-0.0069	0.0000	0.0000	0.0000	0	1.00
31240	-1.336	-38.607	36.423	0.74	-2.83	-2.88	-0.003	0.031	-0.049	-0.0290	-0.0139	-0.0107	0.0000	0.0000	0.0000	0	1.00
31248	-1.329	-38.607	36.429	0.58	-2.78	-2.66	0.015	0.014	-0.058	-0.0300	-0.0163	-0.0092	0.0000	0.0000	0.0000	0	1.00
31255	-1.318	-38.604	36.436	0.45	-2.53	-2.58	0.031	0.018	-0.051	-0.0299	-0.0140	-0.0113	0.0000	0.0000	0.0000	0	1.00
31263	-1.312	-38.605	36.442	0.25	-2.56	-2.78	0.040	0.001	-0.041	-0.0353	-0.0141	-0.0156	0.0000	0.0000	0.0000	0	1.00
31270	-1.301	-38.601	36.448	0.30	-2.41	-2.54	0.046	-0.019	-0.024	-0.0316	-0.0135	-0.0131	0.0000	0.0000	0.0000	0	1.00
31278	-1.286	-38.594	36.455	0.51	-2.61	-2.66	0.034	-0.013	0.007	-0.0300	-0.0141	-0.0113	0.0000	0.0000	0.0000	0	1.00
31285	-1.268	-38.587	36.464	0.55	-2.92	-2.71	0.028	-0.002	0.019	-0.0319	-0.0183	-0.0088	0.0000	0.0000	0.0000	0	1.00
31293	-1.250	-38.579	36.471	1.00	-3.02	-3.06	0.028	-0.035	0.043	-0.0269	-0.0133	-0.0096	0.0000	0.0000	0.0000	0	1.00
31300	-1.230	-38.568	36.478	1.35	-2.97	-3.45	0.017	-0.023	0.041	-0.0231	-0.0065	-0.0129	0.0000	0.0000	0.0000	0	1.00
31308	-1.211	-38.556	36.483	1.38	-2.66	-4.01	0.018	-0.024	0.076	-0.0246	0.0037	-0.0237	0.0000	0.0000	0.0000	0	1.00
31315	-1.192	-38.544	36.488	1.36	-2.08	-4.03	0.004	-0.019	0.072	-0.0210	0.0130	-0.0296	0.0000	0.0000	0.0000	0	1.00
31323	-1.179	-38.536	36.492	1.23	-1.95	-4.25	0.003	0.010	0.065	-0.0241	0.0161	-0.0350	0.0000	0.0000	0.0000	0	1.00
31330	-1.170	-38.529	36.493	1.05	-1.67	-4.14	-0.012	-0.007	0.038	-0.0245	0.0183	-0.0374	0.0000	0.0000	0.0000	0	1.00
31338	-1.155	-38.522	36.500	1.04	-1.74	-3.95	-0.011	0.021	0.016	-0.0238	0.0154	-0.0340	0.0000	0.0000	0.0000	0	1.00
31345	-1.131	-38.512	36.511	1.27	-1.98	-3.84	-0.032	0.063	-0.017	-0.0204	0.0123	-0.0283	0.0000	0.0000	0.0000	0	1.00
31353	-1.104	-38.499	36.522	1.73	-2.01	-3.95	-0.036	0.064	-0.052	-0.0129	0.0163	-0.0261	0.0000	0.0000	0.0000	0	1.00
31360	-1.073	-38.485	36.535	2.04	-2.35	-4.03	-0.048	0.054	-0.079	-0.0102	0.0140	-0.0216	0.0000	0.0000	0.0000	0	1.00
31367	-1.044	-38.470	36.546	2.44	-2.50	-4.28	-0.048	0.031	-0.067	-0.0057	0.0166	-0.0205	0.0000	0.0000	0.0000	0	1.00
31375	-1.017	-38.454	36.555	2.74	-2.02	-4.31	-0.036	0.043	-0.059	0.0030	0.0269	-0.0231	0.0000	0.0000	0.0000	0	1.00
31382	-0.991	-38.440	36.564	2.87	-2.19	-4.48	-0.034	-0.006	-0.045	0.0028	0.0267	-0.0230	0.0000	0.0000	0.0000	0	1.00
31389	-0.971	-38.428	36.569	2.54	-1.96	-4.60	-0.025	-0.025	-0.018	-0.0024	0.0290	-0.0294	0.0000	0.0000	0.0000	0	1.00
31397	-0.953	-38.416	36.573	2.60	-1.62	-4.69	-0.014	-0.056	0.003	0.0005	0.0357	-0.0334	0.0000	0.0000	0.0000	0	1.00
31404	-0.935	-38.405	36.579	2.02	-1.70	-4.86	0.019	-0.031	0.024	-0.0124	0.0315	-0.0399	0.0000	0.0000	0.0000	0	1.00
31412	-0.912	-38.393	36.588	2.10	-1.57	-4.98	0.027	-0.054	0.029	-0.0107	0.0354	-0.0422	0.0000	0.0000	0.0000	0	1.00
