515004	33.588	0.511	-34.093	-0.20	-0.07	-0.13	-0.009	-0.013	0.036	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515012	33.580	0.525	-34.098	-0.24	0.14	-0.10	-0.027	0.010	0.024	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515020	33.576	0.530	-34.099	0.22	0.01	0.20	-0.028	0.007	0.010	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515028	33.574	0.529	-34.096	0.06	-0.14	-0.12	-0.015	0.019	-0.003	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515036	33.575	0.520	-34.088	0.24	-0.01	0.10	-0.014	0.002	-0.024	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515045	33.577	0.509	-34.080	-0.01	-0.30	-0.10	-0.011	0.017	-0.035	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515053	33.577	0.507	-34.078	-0.09	-0.11	0.00	-0.005	0.017	-0.018	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515061	33.576	0.508	-34.078	0.02	0.04	0.06	0.018	0.003	-0.032	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515069	33.575	0.507	-34.076	-0.17	0.03	0.15	0.020	-0.026	-0.017	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515077	33.577	0.503	-34.075	0.07	0.01	0.04	0.007	-0.025	-0.003	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515085	33.583	0.500	-34.076	0.13	-0.16	0.04	0.036	-0.042	0.006	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515093	33.590	0.495	-34.080	-0.15	-0.27	0.02	0.014	-0.036	0.028	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515101	33.593	0.498	-34.085	-0.22	0.08	-0.16	0.019	-0.023	0.020	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
