527042	0.722	-0.514	-0.222	2.82	1.62	2.46	0.012	-0.003	-0.022	0.163	-0.810	-0.006	0.1200	-0.1167	-0.0473	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.70	1.94	2.59
527050	0.725	-0.516	-0.223	2.79	1.74	2.58	0.019	-0.029	-0.028	0.163	-0.809	-0.006	0.1200	-0.1200	-0.0486	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.72	1.94	2.56
527058	0.728	-0.518	-0.223	3.08	1.94	2.52	0.047	-0.045	0.010	0.162	-0.809	-0.006	0.1200	-0.1200	-0.0431	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.83	1.81	2.57
527066	0.726	-0.523	-0.217	3.07	1.61	2.54	0.034	-0.059	0.031	0.162	-0.808	-0.006	0.1200	-0.1200	-0.0393	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.84	1.75	2.51
527074	0.724	-0.524	-0.215	3.16	1.79	2.37	0.024	-0.056	0.046	0.162	-0.808	-0.006	0.1200	-0.1200	-0.0402	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.94	1.81	2.43
527082	0.716	-0.524	-0.206	3.03	1.83	2.68	0.036	-0.041	0.051	0.162	-0.807	-0.006	0.1200	-0.1200	-0.0372	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.94	1.83	2.50
527090	0.726	-0.545	-0.195	2.63	1.10	3.07	0.018	0.001	0.047	0.162	-0.806	-0.006	0.1200	-0.1200	-0.0287	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.79	1.58	2.69
527098	0.723	-0.554	-0.184	2.64	0.74	3.74	0.028	0.005	0.027	0.162	-0.806	-0.006	0.1200	-0.1200	-0.0146	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.73	1.12	3.24
527106	0.701	-0.547	-0.168	2.43	1.23	3.88	-0.004	0.044	0.022	0.162	-0.805	-0.006	0.1200	-0.1200	-0.0049	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.53	1.15	3.57
527114	0.713	-0.545	-0.183	2.39	1.99	2.74	-0.013	0.025	0.017	0.162	-0.804	-0.006	0.1200	-0.1200	-0.0140	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.46	1.52	3.38
527122	0.745	-0.552	-0.208	3.02	2.34	1.54	-0.039	0.051	0.021	0.162	-0.804	-0.006	0.1200	-0.1158	-0.0380	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.64	2.01	2.59
527130	0.780	-0.572	-0.223	4.54	1.30	0.84	-0.054	0.028	0.009	0.161	-0.803	-0.006	0.1200	-0.1200	-0.0642	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.60	1.72	1.70
527138	0.770	-0.577	-0.208	4.40	1.56	1.36	-0.051	0.031	-0.021	0.161	-0.802	-0.006	0.1200	-0.1200	-0.0743	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	4.17	1.53	1.41
527146	0.739	-0.560	-0.194	2.89	2.70	2.59	-0.043	0.015	-0.067	0.161	-0.802	-0.006	0.1200	-0.1200	-0.0644	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.71	1.97	2.02
527154	0.743	-0.553	-0.205	2.40	3.23	2.86	0.012	-0.018	-0.084	0.161	-0.801	-0.006	0.1200	-0.1148	-0.0575	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.89	2.65	2.49
527162	0.780	-0.569	-0.226	3.36	2.38	1.58	0.026	-0.039	-0.065	0.161	-0.800	-0.006	0.1200	-0.1166	-0.0686	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.92	2.72	2.11
527170	0.804	-0.594	-0.225	4.43	1.09	1.59	0.017	-0.011	-0.047	0.161	-0.800	-0.006	0.1200	-0.1200	-0.0729	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.66	1.93	1.80
527178	0.794	-0.593	-0.216	3.45	1.10	2.46	0.031	-0.025	-0.041	0.161	-0.799	-0.006	0.1200	-0.1200	-0.0631	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.76	1.47	2.06
527186	0.775	-0.589	-0.202	2.31	1.74	3.28	0.040	0.004	-0.017	0.160	-0.798	-0.006	0.1200	-0.1200	-0.0421	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.10	1.49	2.63
527194	0.785	-0.594	-0.207	1.92	1.64	3.34	0.054	-0.008	-0.015	0.160	-0.798	-0.006	0.1200	-0.1200	-0.0312	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.47	1.64	3.05
527202	0.815	-0.612	-0.219	3.49	0.83	2.79	0.039	0.020	0.025	0.160	-0.797	-0.006	0.1200	-0.1200	-0.0301	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.86	1.32	2.95
527210	0.838	-0.630	-0.225	4.09	0.77	2.56	-0.028	0.029	0.045	0.160	-0.797	-0.006	0.1200	-0.1200	-0.0370	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.52	1.05	2.70
527219	0.837	-0.643	-0.211	3.53	0.92	3.40	-0.023	0.033	0.070	0.160	-0.796	-0.006	0.1200	-0.1200	-0.0293	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.65	0.96	2.94
527227	0.828	-0.645	-0.200	2.66	1.85	3.56	-0.017	0.002	0.059	0.160	-0.795	-0.006	0.1200	-0.1200	-0.0208	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.16	1.37	3.26
527235	0.829	-0.645	-0.201	2.55	2.59	3.35	-0.014	-0.006	0.043	0.160	-0.795	-0.006	0.1200	-0.1200	-0.0227	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.76	1.99	3.32
527243	0.840	-0.651	-0.206	2.74	2.51	2.92	-0.013	-0.023	0.050	0.160	-0.794	-0.006	0.1200	-0.1200	-0.0290	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.71	2.36	3.13
527251	0.845	-0.661	-0.201	2.65	2.43	2.67	-0.010	-0.030	0.046	0.159	-0.793	-0.006	0.1200	-0.1200	-0.0317	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.64	2.45	2.94
527259	0.840	-0.661	-0.196	2.04	2.22	2.54	-0.015	-0.033	0.025	0.159	-0.793	-0.006	0.1200	-0.1200	-0.0346	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.40	2.42	2.69
527267	0.832	-0.661	-0.189	1.77	2.70	2.43	0.005	-0.014	0.007	0.159	-0.792	-0.006	0.1200	-0.1200	-0.0376	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.13	2.57	2.52
527275	0.821	-0.650	-0.188	1.09	2.58	2.39	0.021	-0.022	-0.025	0.159	-0.792	-0.006	0.1200	-0.1200	-0.0413	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	1.59	2.64	2.34
527283	0.826	-0.650	-0.193	1.52	2.60	1.72	0.021	0.008	-0.049	0.159	-0.791	-0.006	0.1200	-0.1157	-0.0480	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	1.48	2.65	2.09
527291	0.837	-0.660	-0.194	1.86	1.99	1.37	-0.002	0.037	-0.052	0.159	-0.790	-0.006	0.1200	-0.1182	-0.0530	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	1.67	2.36	1.79
527299	0.842	-0.666	-0.194	2.31	1.49	1.73	-0.003	0.055	-0.063	0.159	-0.790	-0.006	0.1200	-0.1200	-0.0535	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.03	1.88	1.74
527307	0.828	-0.661	-0.184	1.99	1.87	2.20	-0.014	0.042	-0.066	0.159	-0.789	-0.006	0.1200	-0.1200	-0.0499	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.10	1.85	1.87
527315	0.826	-0.661	-0.183	1.80	2.30	2.28	-0.006	0.037	-0.052	0.158	-0.788	-0.006	0.1200	-0.1200	-0.0466	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	1.96	2.12	2.05
527323	0.832	-0.663	-0.187	2.30	2.16	2.23	-0.008	0.022	-0.047	0.158	-0.788	-0.006	0.1200	-0.1200	-0.0450	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.01	2.15	2.20
527331	0.845	-0.672	-0.191	2.79	2.04	2.28	-0.013	0.003	-0.013	0.158	-0.787	-0.006	0.1200	-0.1200	-0.0426	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.36	2.10	2.32
527339	0.842	-0.670	-0.190	2.91	2.71	2.44	-0.015	-0.011	0.012	0.158	-0.786	-0.006	0.1200	-0.1200	-0.0407	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.53	2.30	2.37
527347	0.830	-0.659	-0.189	2.36	2.70	2.69	-0.007	-0.034	0.041	0.158	-0.786	-0.006	0.1200	-0.1200	-0.0383	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.51	2.57	2.42
527355	0.821	-0.654	-0.184	2.18	3.16	2.63	0.007	-0.031	0.079	0.158	-0.785	-0.006	0.1200	-0.1200	-0.0344	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.36	2.83	2.54
527364	0.822	-0.649	-0.190	2.16	3.11	2.49	0.025	-0.040	0.085	0.158	-0.785	-0.006	0.1200	-0.1200	-0.0368	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.31	2.94	2.49
527372	0.827	-0.645	-0.198	2.43	3.08	2.02	0.019	-0.032	0.095	0.158	-0.784	-0.006	0.1200	-0.1200	-0.0416	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.32	2.97	2.31
527380	0.826	-0.637	-0.206	2.39	2.90	1.51	0.014	-0.014	0.087	0.157	-0.783	-0.005	0.1200	-0.1185	-0.0500	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.37	2.91	1.93
527388	0.827	-0.634	-0.210	2.30	2.68	1.71	0.018	-0.023	0.068	0.157	-0.783	-0.005	0.1200	-0.1200	-0.0523	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.38	2.77	1.80
527396	0.820	-0.626	-0.210	1.82	2.87	1.90	0.023	-0.014	0.025	0.157	-0.782	-0.005	0.1200	-0.1151	-0.0520	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.02	2.73	1.81
527404	0.824	-0.624	-0.216	2.17	2.39	2.03	0.022	0.016	-0.026	0.157	-0.781	-0.005	0.1200	-0.1144	-0.0590	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.10	2.55	1.87
